cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
2337,926.89,1,8,Nações Shopping,Masculino,Moda,3,1,4,8,Potencial
2363,1455.01,19,9,Neumarkt Shopping,Feminino,Eletrodomésticos,3,5,5,13,VIP
2374,11237.2,35,0,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2479,52.3,1,22,Neumarkt Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
2487,736.59,2,9,Norte Shopping,Feminino,Supermercado,3,3,3,9,Potencial
2518,145.0,1,20,Neumarkt Shopping,Feminino,Presentes e Acessórios,2,1,1,4,Pontual
2542,3728.7,2,20,Neumarkt Shopping,Masculino,Moda,2,2,5,9,Potencial
2600,409.0,1,1,Garten Shopping,Feminino,Casa e Decoração,5,1,3,9,Potencial
2645,1526.73,5,2,Balneário Shopping,Masculino,Supermercado,5,4,4,13,VIP
2714,1826.58,8,0,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
2853,5385.969999999999,4,7,Norte Shopping,Masculino,Calçados,4,5,5,14,VIP
2883,779.95,1,22,Garten Shopping,Masculino,Esportes,1,1,4,6,Pontual
2945,181.77,3,12,Garten Shopping,Feminino,Gastronomia,3,3,2,8,Potencial
3019,249.79,5,25,Nações Shopping,Masculino,Gastronomia,1,5,1,7,Potencial
3023,174.99,4,12,Balneário Shopping,Feminino,Gastronomia,3,3,1,7,Potencial
3036,1592.99,3,23,Neumarkt Shopping,Masculino,Beleza e Bem-estar,1,2,5,8,Potencial
3228,511.32,2,24,Neumarkt Shopping,Feminino,Eletrônicos,1,2,3,6,Pontual
3244,349.7,1,2,Nações Shopping,Feminino,Moda,5,1,2,8,Potencial
3307,335.78,2,0,Neumarkt Shopping,Feminino,Casa e Decoração,5,2,2,9,Potencial
3415,109.0,2,20,Nações Shopping,Masculino,Gastronomia,1,2,1,4,Pontual
3439,115.9,1,25,Neumarkt Shopping,Masculino,Livrarias,1,1,1,3,Pontual
3582,1118.35,33,0,Continente Shopping,Feminino,Gastronomia,5,5,4,14,VIP
3596,93.97,4,3,Garten Shopping,Feminino,Kids,5,3,1,9,Potencial
3624,3441.97,3,27,Continente Shopping,Feminino,Eletrodomésticos,1,2,5,8,Potencial
3696,116.9,3,1,Nações Shopping,Feminino,Gastronomia,5,4,1,10,Premium
3699,287.89,3,6,Nações Shopping,Masculino,Calçados,4,4,2,10,Premium
3765,777.3,2,16,Garten Shopping,Feminino,Beleza e Bem-estar,2,2,4,8,Potencial
3828,3585.86,16,2,Norte Shopping,Feminino,Moda,5,5,5,15,VIP
3846,328.19,5,11,Nações Shopping,Feminino,Gastronomia,2,5,2,9,Potencial
4141,830.04,7,11,Continente Shopping,Feminino,Gastronomia,3,4,4,11,Premium
4156,1493.6100000000001,3,8,Nações Shopping,Feminino,Moda,3,4,5,12,Premium
4290,981.85,4,1,Neumarkt Shopping,Feminino,Moda,5,3,4,12,Premium
4322,246.03000000000003,2,1,Nações Shopping,Masculino,Calçados,5,2,1,8,Potencial
4408,1287.87,7,0,Nações Shopping,Feminino,Moda,5,5,4,14,VIP
4623,1465.81,22,0,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4624,391.46,5,1,Nações Shopping,Feminino,Gastronomia,5,5,2,12,Premium
4682,216.34,3,19,Nações Shopping,Feminino,Gastronomia,1,4,1,6,Pontual
4851,280.52,2,15,Continente Shopping,Feminino,Beleza e Bem-estar,2,1,2,5,Pontual
4892,309.8,1,29,Continente Shopping,Masculino,Moda,1,1,3,5,Pontual
4898,481.44,3,17,Balneário Shopping,Feminino,Beleza e Bem-estar,2,3,2,7,Potencial
5054,1507.53,2,1,Nações Shopping,Masculino,Esportes,5,2,5,12,Premium
5097,2546.08,16,8,Neumarkt Shopping,Feminino,Moda,3,5,5,13,VIP
5114,290.5,4,24,Nações Shopping,Feminino,Gastronomia,1,4,2,7,Potencial
5134,288.8,2,15,Continente Shopping,Feminino,Beleza e Bem-estar,2,1,2,5,Pontual
5322,495.78000000000003,11,20,Neumarkt Shopping,Feminino,Gastronomia,2,5,3,10,Premium
5521,7.0,1,3,Norte Shopping,Feminino,Serviços,4,1,1,6,Pontual
5529,232.94,4,4,Neumarkt Shopping,Feminino,Eletrodomésticos,4,3,2,9,Potencial
5685,50.32,2,4,Continente Shopping,Feminino,Farmácias,4,1,1,6,Pontual
5864,61.8,2,17,Nações Shopping,Masculino,Gastronomia,1,2,1,4,Pontual
5998,612.73,3,2,Nações Shopping,Masculino,Casa e Decoração,5,4,2,11,Premium
6122,382.4,2,16,Norte Shopping,Masculino,Gastronomia,2,3,1,6,Pontual
6622,1369.68,2,14,Nações Shopping,Feminino,Esportes,2,2,5,9,Potencial
7321,19.9,1,23,Garten Shopping,Outro,Moda,1,1,1,3,Pontual
7789,309.18,5,1,Continente Shopping,Masculino,Gastronomia,5,3,3,11,Premium
7928,898.26,3,22,Nações Shopping,Feminino,Moda,1,4,4,9,Potencial
8001,1907.03,10,11,Neumarkt Shopping,Feminino,Moda,3,5,5,13,VIP
8022,281.89,3,1,Nações Shopping,Masculino,Beleza e Bem-estar,5,4,2,11,Premium
8311,38.96,2,11,Continente Shopping,Feminino,Eletrodomésticos,3,1,1,5,Pontual
8694,90.69999999999999,3,20,Balneário Shopping,Masculino,Gastronomia,2,3,1,6,Pontual
8723,226.29999999999998,3,8,Neumarkt Shopping,Masculino,Gastronomia,3,2,2,7,Potencial
8734,888.29,4,23,Neumarkt Shopping,Feminino,Beleza e Bem-estar,1,3,4,8,Potencial
8859,911.08,11,3,Continente Shopping,Feminino,Gastronomia,4,5,4,13,VIP
9000,706.9000000000001,4,6,Neumarkt Shopping,Feminino,Beleza e Bem-estar,4,3,4,11,Premium
9096,352.6,1,2,Nações Shopping,Feminino,Joalheria,5,1,2,8,Potencial
9129,529.76,10,0,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
9145,1225.75,9,5,Norte Shopping,Feminino,Gastronomia,4,5,4,13,VIP
9496,637.5,2,2,Norte Shopping,Masculino,Livrarias,5,3,2,10,Premium
9497,343.0,5,7,Neumarkt Shopping,Feminino,Gastronomia,4,4,3,11,Premium
9547,18.0,1,9,Norte Shopping,Feminino,Serviços,3,1,1,5,Pontual
9604,719.06,3,9,Nações Shopping,Masculino,Moda,3,4,3,10,Premium
9843,828.79,3,8,Nações Shopping,Feminino,Eletrodomésticos,3,4,3,10,Premium
9928,521.81,3,1,Nações Shopping,Masculino,Moda,5,4,2,11,Premium
10059,1967.75,19,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
10368,8.3,1,20,Nações Shopping,Masculino,Papelaria,1,1,1,3,Pontual
10401,36.0,2,27,Nações Shopping,Feminino,Gastronomia,1,2,1,4,Pontual
10913,635.39,7,0,Garten Shopping,Feminino,Moda,5,4,4,13,VIP
11237,10.0,1,11,Norte Shopping,Masculino,Serviços,3,1,1,5,Pontual
11272,1824.6200000000001,13,8,Norte Shopping,Masculino,Gastronomia,4,5,5,14,VIP
11287,9.0,1,14,Nações Shopping,Feminino,Serviços,2,1,1,4,Pontual
11308,397.95,1,2,Nações Shopping,Feminino,Moda,5,1,2,8,Potencial
11563,828.01,12,7,Neumarkt Shopping,Masculino,Gastronomia,4,5,4,13,VIP
11610,194.85,2,18,Neumarkt Shopping,Masculino,Calçados,2,2,2,6,Pontual
11656,685.36,3,0,Nações Shopping,Feminino,Moda,5,4,3,12,Premium
11669,364.91,3,6,Neumarkt Shopping,Masculino,Esportes,4,2,3,9,Potencial
11803,281.78000000000003,10,2,Continente Shopping,Feminino,Gastronomia,5,5,2,12,Premium
11916,520.41,2,10,Neumarkt Shopping,Feminino,Gastronomia,3,2,3,8,Potencial
12000,249.94,1,1,Norte Shopping,Masculino,Casa e Decoração,5,1,1,7,Potencial
12023,1016.5,10,1,Balneário Shopping,Masculino,Gastronomia,5,5,4,14,VIP
12316,111.8,1,22,Nações Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
12506,99.0,1,3,Balneário Shopping,Feminino,Infantil,5,1,1,7,Potencial
12596,711.64,3,2,Nações Shopping,Masculino,Casa e Decoração,5,4,3,12,Premium
12628,499.6,1,3,Garten Shopping,Feminino,Moda,5,1,3,9,Potencial
12681,2364.8500000000004,8,1,Neumarkt Shopping,Feminino,Gastronomia,5,4,5,14,VIP
12709,650.96,2,5,Nações Shopping,Feminino,Moda,4,2,3,9,Potencial
12838,281.88,3,29,Garten Shopping,Feminino,Gastronomia,1,3,2,6,Pontual
13079,110.7,1,17,Norte Shopping,Feminino,Moda,1,1,1,3,Pontual
13302,1189.4,2,28,Balneário Shopping,Feminino,Moda,1,2,4,7,Potencial
13330,2226.45,14,0,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
13457,397.25,8,1,Continente Shopping,Masculino,Gastronomia,5,4,3,12,Premium
13658,302.0,2,19,Balneário Shopping,Feminino,Esportes,2,2,2,6,Pontual
13678,86.25,1,1,Norte Shopping,Masculino,Beleza e Bem-estar,5,1,1,7,Potencial
13774,452.11,4,0,Garten Shopping,Feminino,Beleza e Bem-estar,5,3,3,11,Premium
13824,572.9399999999999,18,3,Neumarkt Shopping,Feminino,Gastronomia,4,5,3,12,Premium
14156,379.89,2,6,Continente Shopping,Feminino,Moda,4,1,3,8,Potencial
14273,113.0,1,15,Balneário Shopping,Feminino,Livrarias,2,1,1,4,Pontual
14344,775.77,4,14,Continente Shopping,Feminino,Gastronomia,2,3,4,9,Potencial
14376,408.67,7,2,Nações Shopping,Masculino,Gastronomia,5,5,2,12,Premium
14539,14.0,1,9,Nações Shopping,Masculino,Serviços,3,1,1,5,Pontual
14544,129.8,1,14,Garten Shopping,Feminino,Moda,2,1,1,4,Pontual
14560,678.8,4,1,Garten Shopping,Feminino,Beleza e Bem-estar,5,3,4,12,Premium
14592,188.86,2,22,Neumarkt Shopping,Masculino,Casa e Decoração,1,2,2,5,Pontual
14691,880.63,7,27,Garten Shopping,Feminino,Moda,1,4,4,9,Potencial
14709,439.59999999999997,3,8,Garten Shopping,Feminino,Calçados,4,3,3,10,Premium
14714,219.3,2,11,Garten Shopping,Feminino,Gastronomia,3,2,2,7,Potencial
14722,785.1700000000001,5,7,Garten Shopping,Feminino,Casa e Decoração,4,4,4,12,Premium
14780,1807.27,5,20,Garten Shopping,Feminino,Moda,2,4,5,11,Premium
14821,39.99,1,12,Garten Shopping,Feminino,Infantil,3,1,1,5,Pontual
14835,42.9,2,18,Garten Shopping,Feminino,Gastronomia,2,2,1,5,Pontual
14984,977.0699999999999,5,10,Nações Shopping,Feminino,Moda,2,5,4,11,Premium
14994,766.45,1,9,Nações Shopping,Feminino,Pets,3,1,3,7,Potencial
15273,149.8,1,28,Nações Shopping,Feminino,Moda,1,1,1,3,Pontual
15600,1682.47,8,2,Nações Shopping,Feminino,Moda,5,5,5,15,VIP
15705,88.9,2,2,Nações Shopping,Feminino,Casa e Decoração,5,2,1,8,Potencial
15722,7465.77,7,16,Balneário Shopping,Feminino,Infantil,2,5,5,12,Premium
15737,1295.55,25,0,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
15775,519.57,4,22,Balneário Shopping,Feminino,Moda,1,3,2,6,Pontual
16016,707.1600000000001,2,5,Nações Shopping,Masculino,Beleza e Bem-estar,4,2,3,9,Potencial
16339,262.88,2,0,Norte Shopping,Feminino,Supermercado,5,3,1,9,Potencial
16385,138.99,2,2,Neumarkt Shopping,Masculino,Casa e Decoração,5,2,1,8,Potencial
16859,9723.68,1,15,Neumarkt Shopping,Feminino,Eletrônicos,2,1,5,8,Potencial
17039,210.45,5,14,Norte Shopping,Feminino,Gastronomia,2,5,1,8,Potencial
17176,649.15,4,11,Balneário Shopping,Feminino,Beleza e Bem-estar,3,3,3,9,Potencial
17370,882.38,4,15,Norte Shopping,Masculino,Esportes,2,5,3,10,Premium
17833,120.0,1,13,Garten Shopping,Feminino,Gastronomia,3,1,1,5,Pontual
17907,194.7,3,17,Continente Shopping,Feminino,Gastronomia,2,2,2,6,Pontual
18351,183.74,2,14,Balneário Shopping,Feminino,Beleza e Bem-estar,3,2,1,6,Pontual
18399,14.0,1,15,Nações Shopping,Masculino,Serviços,2,1,1,4,Pontual
18493,14.0,1,9,Nações Shopping,Masculino,Serviços,3,1,1,5,Pontual
18497,2766.7400000000002,12,0,Norte Shopping,Feminino,Gastronomia,5,5,5,15,VIP
18733,694.06,5,15,Garten Shopping,Feminino,Moda,2,4,4,10,Premium
18932,740.74,2,2,Nações Shopping,Feminino,Infantil,5,2,3,10,Premium
18973,724.27,6,20,Neumarkt Shopping,Feminino,Gastronomia,2,4,4,10,Premium
18991,66.3,1,20,Neumarkt Shopping,Masculino,Gastronomia,2,1,1,4,Pontual
19043,233.78,4,25,Neumarkt Shopping,Feminino,Eletrodomésticos,1,3,2,6,Pontual
19101,96.65,3,1,Neumarkt Shopping,Feminino,Eletrodomésticos,5,2,1,8,Potencial
19145,1.0,1,6,Nações Shopping,Feminino,Casa e Decoração,4,1,1,6,Pontual
19221,5200.0,1,0,Nações Shopping,Masculino,Joalheria,5,1,5,11,Premium
19304,557.49,3,22,Continente Shopping,Feminino,Gastronomia,1,2,3,6,Pontual
19329,1886.75,12,1,Norte Shopping,Feminino,Eletrodomésticos,5,5,5,15,VIP
19482,270.84,1,9,Nações Shopping,Masculino,Pets,3,1,1,5,Pontual
19509,409.97,1,28,Garten Shopping,Feminino,Moda,1,1,3,5,Pontual
19532,891.4,11,22,Neumarkt Shopping,Feminino,Gastronomia,1,5,4,10,Premium
19623,7.0,1,17,Norte Shopping,Masculino,Serviços,1,1,1,3,Pontual
19748,2955.55,11,1,Balneário Shopping,Feminino,Gastronomia,5,5,5,15,VIP
19800,3647.06,19,5,Continente Shopping,Feminino,Gastronomia,4,5,5,14,VIP
19839,661.81,9,14,Neumarkt Shopping,Feminino,Gastronomia,2,5,3,10,Premium
19880,1019.57,4,15,Neumarkt Shopping,Masculino,Casa e Decoração,2,3,4,9,Potencial
19915,1174.91,6,17,Norte Shopping,Masculino,Eletrodomésticos,1,5,4,10,Premium
19952,1912.02,5,18,Balneário Shopping,Feminino,Infantil,2,4,5,11,Premium
20019,417.96000000000004,2,2,Garten Shopping,Masculino,Calçados,5,2,3,10,Premium
20027,395.67999999999995,2,19,Neumarkt Shopping,Masculino,Moda,2,2,3,7,Potencial
20076,221.9,2,0,Norte Shopping,Feminino,Moda,5,3,1,9,Potencial
20188,544.6,5,12,Neumarkt Shopping,Feminino,Gastronomia,3,4,3,10,Premium
20354,1597.0,1,17,Nações Shopping,Feminino,Moda,1,1,5,7,Potencial
20369,169.88,6,22,Norte Shopping,Masculino,Gastronomia,1,5,1,7,Potencial
20504,291.8,3,24,Neumarkt Shopping,Masculino,Moda,1,2,2,5,Pontual
20537,1211.27,4,0,Garten Shopping,Feminino,Moda,5,3,5,13,VIP
20561,333.8,1,15,Norte Shopping,Feminino,Beleza e Bem-estar,2,1,1,4,Pontual
20615,232.39,3,15,Norte Shopping,Feminino,Beleza e Bem-estar,2,4,1,7,Potencial
20623,64.0,1,8,Norte Shopping,Feminino,Casa e Decoração,4,1,1,6,Pontual
20643,528.8199999999999,13,8,Balneário Shopping,Feminino,Gastronomia,4,5,2,11,Premium
20651,201.34,7,15,Balneário Shopping,Feminino,Moda,2,5,1,8,Potencial
20655,15.0,1,2,Norte Shopping,Feminino,Serviços,5,1,1,7,Potencial
20821,15.0,1,18,Norte Shopping,Masculino,Presentes e Acessórios,1,1,1,3,Pontual
20870,1520.27,5,11,Neumarkt Shopping,Feminino,Moda,3,4,5,12,Premium
20901,302.2,1,13,Balneário Shopping,Feminino,Eletrodomésticos,3,1,2,6,Pontual
20948,1190.28,5,21,Balneário Shopping,Feminino,Moda,2,4,4,10,Premium
20960,13.0,1,3,Norte Shopping,Feminino,Serviços,4,1,1,6,Pontual
20984,1223.91,2,16,Norte Shopping,Masculino,Esportes,2,3,4,9,Potencial
21033,1208.7,3,15,Norte Shopping,Masculino,Moda,2,4,4,10,Premium
21047,14.0,1,2,Nações Shopping,Feminino,Serviços,5,1,1,7,Potencial
21180,1536.5,1,23,Neumarkt Shopping,Masculino,Joalheria,1,1,5,7,Potencial
21250,365.89,3,24,Neumarkt Shopping,Feminino,Papelaria,1,3,3,7,Potencial
21331,403.0,3,23,Neumarkt Shopping,Masculino,Gastronomia,1,3,3,7,Potencial
21427,415.85,3,18,Norte Shopping,Masculino,Casa e Decoração,1,4,1,6,Pontual
21431,341.53000000000003,3,0,Neumarkt Shopping,Feminino,Calçados,5,3,3,11,Premium
21460,2299.6,11,1,Balneário Shopping,Feminino,Moda,5,5,5,15,VIP
21499,257.89,3,0,Norte Shopping,Feminino,Gastronomia,5,4,1,10,Premium
21552,1135.58,9,10,Neumarkt Shopping,Feminino,Gastronomia,3,5,4,12,Premium
21633,14.0,1,16,Nações Shopping,Feminino,Serviços,1,1,1,3,Pontual
21664,26.9,1,24,Norte Shopping,Feminino,Beleza e Bem-estar,1,1,1,3,Pontual
21699,365.67999999999995,3,1,Neumarkt Shopping,Feminino,Calçados,5,3,3,11,Premium
21726,834.08,6,19,Neumarkt Shopping,Feminino,Gastronomia,2,4,4,10,Premium
21793,88.6,2,25,Neumarkt Shopping,Masculino,Eletrodomésticos,1,2,1,4,Pontual
21799,322.79,5,8,Neumarkt Shopping,Feminino,Gastronomia,3,4,2,9,Potencial
21858,382.89,8,7,Neumarkt Shopping,Masculino,Gastronomia,4,4,3,11,Premium
21877,1148.99,3,8,Neumarkt Shopping,Feminino,Esportes,3,3,4,10,Premium
21963,139.0,2,19,Continente Shopping,Feminino,Beleza e Bem-estar,2,1,2,5,Pontual
21994,600.87,1,14,Norte Shopping,Feminino,Casa e Decoração,2,1,2,5,Pontual
22033,214.4,1,1,Garten Shopping,Feminino,Moda,5,1,2,8,Potencial
22107,412.79,4,8,Continente Shopping,Masculino,Gastronomia,4,3,3,10,Premium
22159,994.37,2,2,Norte Shopping,Masculino,Serviços,5,3,3,11,Premium
22193,135.99,2,29,Nações Shopping,Feminino,Calçados,1,2,1,4,Pontual
22282,889.28,5,16,Norte Shopping,Masculino,Moda,2,5,3,10,Premium
22387,3183.02,18,4,Neumarkt Shopping,Feminino,Gastronomia,4,5,5,14,VIP
22430,179.8,1,1,Norte Shopping,Feminino,Moda,5,1,1,7,Potencial
22507,13.0,1,5,Norte Shopping,Masculino,Serviços,4,1,1,6,Pontual
22524,1367.32,9,2,Norte Shopping,Feminino,Gastronomia,5,5,4,14,VIP
22597,767.49,2,16,Neumarkt Shopping,Feminino,Calçados,2,2,4,8,Potencial
22638,1032.3,5,2,Balneário Shopping,Feminino,Moda,5,4,4,13,VIP
22710,1095.7,4,21,Balneário Shopping,Masculino,Gastronomia,2,3,4,9,Potencial
22713,108.0,1,12,Neumarkt Shopping,Masculino,Gastronomia,3,1,1,5,Pontual
22823,643.0,2,4,Norte Shopping,Masculino,Calçados,4,3,2,9,Potencial
23018,247.73000000000002,3,3,Neumarkt Shopping,Feminino,Gastronomia,4,3,2,9,Potencial
23147,342.99,2,8,Neumarkt Shopping,Feminino,Calçados,3,2,3,8,Potencial
23195,921.3299999999999,2,12,Neumarkt Shopping,Feminino,Gastronomia,3,2,4,9,Potencial
23205,1239.25,3,5,Nações Shopping,Masculino,Gastronomia,4,4,4,12,Premium
23510,915.86,4,25,Balneário Shopping,Feminino,Esportes,1,3,3,7,Potencial
23564,201.0,1,2,Nações Shopping,Feminino,Beleza e Bem-estar,5,1,1,7,Potencial
23600,14.0,1,2,Nações Shopping,Feminino,Serviços,5,1,1,7,Potencial
23671,60.0,1,23,Balneário Shopping,Feminino,Beleza e Bem-estar,1,1,1,3,Pontual
23679,417.5,3,15,Norte Shopping,Feminino,Beleza e Bem-estar,2,4,1,7,Potencial
23742,15.0,1,9,Norte Shopping,Masculino,Serviços,3,1,1,5,Pontual
23799,609.13,3,22,Neumarkt Shopping,Feminino,Moda,1,3,3,7,Potencial
23806,1854.98,19,0,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
23865,128.7,2,2,Norte Shopping,Masculino,Moda,5,3,1,9,Potencial
23899,1203.3899999999999,13,7,Norte Shopping,Masculino,Supermercado,4,5,4,13,VIP
23933,40.0,3,2,Norte Shopping,Feminino,Beleza e Bem-estar,5,4,1,10,Premium
23971,175.5,1,5,Neumarkt Shopping,Feminino,Gastronomia,4,1,2,7,Potencial
24047,40.0,1,22,Neumarkt Shopping,Masculino,Gastronomia,1,1,1,3,Pontual
24069,862.2,1,7,Norte Shopping,Feminino,Beleza e Bem-estar,4,1,3,8,Potencial
24098,2190.0,8,3,Balneário Shopping,Masculino,Gastronomia,5,5,5,15,VIP
24164,1180.8400000000001,14,0,Balneário Shopping,Feminino,Gastronomia,5,5,4,14,VIP
24407,1221.11,1,21,Norte Shopping,Feminino,Papelaria,1,1,4,6,Pontual
24444,604.93,1,9,Norte Shopping,Masculino,Calçados,3,1,2,6,Pontual
24936,2000.0,2,19,Continente Shopping,Masculino,Moda,2,1,5,8,Potencial
25014,317.35,1,23,Norte Shopping,Feminino,Beleza e Bem-estar,1,1,1,3,Pontual
25117,1551.1100000000001,10,2,Norte Shopping,Feminino,Gastronomia,5,5,5,15,VIP
25169,329.0,1,28,Neumarkt Shopping,Masculino,Esportes,1,1,2,4,Pontual
25411,612.82,4,14,Norte Shopping,Masculino,Moda,2,5,2,9,Potencial
25529,659.96,1,1,Norte Shopping,Feminino,Esportes,5,1,2,8,Potencial
25636,219.47,3,23,Balneário Shopping,Feminino,Gastronomia,1,3,1,5,Pontual
25720,132.47,1,1,Neumarkt Shopping,Masculino,Gastronomia,5,1,1,7,Potencial
25734,229.9,2,9,Neumarkt Shopping,Masculino,Eletrônicos,3,2,2,7,Potencial
25869,1076.0,5,5,Norte Shopping,Feminino,Moda,4,5,4,13,VIP
25971,5485.84,13,8,Garten Shopping,Feminino,Gastronomia,4,5,5,14,VIP
26054,1209.65,13,24,Neumarkt Shopping,Feminino,Gastronomia,1,5,4,10,Premium
26151,30.0,1,7,Neumarkt Shopping,Masculino,Telefonia,4,1,1,6,Pontual
26373,625.31,8,4,Neumarkt Shopping,Feminino,Gastronomia,4,4,3,11,Premium
26488,715.38,2,5,Norte Shopping,Feminino,Beleza e Bem-estar,4,3,2,9,Potencial
26845,379.48,4,0,Norte Shopping,Feminino,Calçados,5,5,1,11,Premium
27168,1819.3400000000001,15,3,Neumarkt Shopping,Masculino,Gastronomia,4,5,5,14,VIP
27302,1876.6799999999998,4,18,Balneário Shopping,Feminino,Beleza e Bem-estar,2,3,4,9,Potencial
27431,657.41,6,14,Balneário Shopping,Feminino,Gastronomia,3,4,3,10,Premium
27435,499.99,1,9,Balneário Shopping,Feminino,Esportes,3,1,2,6,Pontual
27452,6050.9,4,29,Balneário Shopping,Masculino,Gastronomia,1,3,5,9,Potencial
27530,1999.99,1,8,Norte Shopping,Feminino,Eletrodomésticos,4,1,5,10,Premium
27537,3557.0,1,0,Balneário Shopping,Masculino,Telefonia,5,1,5,11,Premium
27699,338.8,2,15,Neumarkt Shopping,Feminino,Beleza e Bem-estar,2,2,2,6,Pontual
27721,1499.0,1,1,Norte Shopping,Masculino,Eletrodomésticos,5,1,4,10,Premium
27745,2864.26,28,1,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
27799,798.2,2,0,Nações Shopping,Masculino,Casa e Decoração,5,2,3,10,Premium
27869,10.6,1,12,Neumarkt Shopping,Feminino,Papelaria,3,1,1,5,Pontual
28284,496.98,3,23,Neumarkt Shopping,Feminino,Casa e Decoração,1,3,3,7,Potencial
28565,50.0,1,2,Neumarkt Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
28760,1057.14,15,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,4,14,VIP
28835,399.88,2,1,Nações Shopping,Masculino,Beleza e Bem-estar,5,2,2,9,Potencial
28935,950.02,6,15,Neumarkt Shopping,Feminino,Moda,2,4,4,10,Premium
29026,1.53,1,26,Garten Shopping,Feminino,Casa e Decoração,1,1,1,3,Pontual
29081,80.75,1,14,Neumarkt Shopping,Feminino,Gastronomia,2,1,1,4,Pontual
29101,123.0,1,29,Garten Shopping,Feminino,Moda,1,1,1,3,Pontual
29127,1464.17,6,2,Norte Shopping,Feminino,Moda,5,5,4,14,VIP
