loja,valor,clientes
Renner,24542.74,70
Riachuelo,14796.1,46
Samsung,10575.0,3
Centauro,9443.03,21
C&A,9358.890000000001,34
Arezzo,9192.9,9
Colcci,8603.0,6
Cassol Centerlar,7282.68,20
Pittol,4286.36,15
Beagle,4256.9400000000005,7
Cobasi,4033.8900000000003,29
Adcos,3858.3599999999997,4
Empório Du Homem,3559.0,1
Outback SteakHouse,3377.73,10
Ri Happy,3152.48,15
Livraria Catarinense ,3117.04,33
Camicado,3075.73,7
Kings ,2608.88,3
Damyller,2511.0,3
Americanas,2496.6,42
