segmento,valor,clientes
Moda,82646.54,141
Gastronomia,22697.21,146
Calçados,14048.11,27
Beleza e Bem-estar,11833.81,47
Casa e Decoração,11771.84,41
Esportes,11747.93,25
Eletrônicos,10575.0,3
Infantil,4626.37,20
Pets,4033.8900000000003,29
Livrarias,3117.04,33
Eletrodomésticos,2496.6,42
Farmácias,2360.34,27
Outros,1627.6,2
Calçados Femininos,1598.0,2
Joalheria,491.26,3
Serviços,363.0,12
Gastronomia - Sorvetes,297.0,7
Papelaria,283.0,7
Presentes e Acessórios,209.0,2
