perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,1268,24971494.4,19693.607570977918,4.909305993690852,43.23,89.75
Premium,431,1572755.89,3649.0855916473315,3.2134570765661254,14.69,5.65
Potencial,576,958291.41,1663.7003645833333,2.7430555555555554,19.64,3.44
Pontual,658,319422.83,485.4450303951368,2.024316109422492,22.43,1.15
