shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Continente Shopping,836,846352.97,392.71571440185,308,446577.79,469.20951592652443,134,165845.81,496.511774960284,183,152333.4,370.8036617837232,211,81595.97,234.14293072738215,100,404188.03,1499.3204922500836,147,204283.01,432.6960712873776,190,138410.02,333.8844314248823,399,99471.91,128.65645003750896,96,30.33
Balneário Shopping,522,642089.35,467.6599222472476,273,444684.68,519.7136234387455,67,79765.79000000001,609.9436908315565,85,80245.28,414.68910308123253,97,37393.6,269.29751718213055,89,343395.29,1120.490000129754,116,162607.82,584.4933736471862,119,84681.4,365.2702119756994,198,51404.84,167.30546885521886,84,23.01
Neumarkt Shopping,637,589458.44,378.5402196966037,340,391289.55,394.65927822892775,84,73128.53,390.44183252660036,112,83617.32,411.030302827381,101,41423.04,278.35106435643564,61,219503.13,1369.244923510113,124,173430.56,490.72057108356734,165,120490.61,318.0462484720667,287,76034.14,154.28291916503937,54,21.12
Garten Shopping,385,289002.59,332.13093570521426,176,169629.79,405.33089281475225,56,46372.38,338.2021716269841,69,41685.75,284.5261811594203,84,31314.670000000002,213.81601190476192,25,93845.2,1841.803501659452,49,71065.98,539.3370541550471,100,71108.92,248.3444155777311,211,52982.49,144.85007342962462,24,10.36
Norte Shopping,289,227007.27,405.395419020474,90,96085.92,441.3986639991182,40,41705.67,692.391112591575,69,52353.28,386.0528816425121,90,36862.4,256.6678111111111,22,74610.09,2232.0533863636365,40,57520.77,518.4486800022894,85,59079.1,310.32637983193274,142,35797.31,147.45360641627545,22,8.13
Nações Shopping,264,196878.34,362.5704112665533,81,78433.71,297.9514649544557,50,44924.0,506.7159493722944,58,45155.61,464.5188534482758,75,28365.02,257.42171925925925,16,54069.42,1139.006886389652,46,63829.84,695.5703525472112,72,50919.88,395.42384579425203,130,28059.2,130.98250213675215,14,7.05
