perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;3204,5;18,69;11;11
Pontual;Balneário Shopping;Feminino;2;Riachuelo;2397,6;13,99;7;6
Pontual;Balneário Shopping;Feminino;3;C&A;1963,82;11,45;7;7
Pontual;Balneário Shopping;Feminino;4;Adidas;1779,96;10,38;3;3
Pontual;Balneário Shopping;Feminino;5;Zara;1742,5;10,16;6;6
Pontual;Balneário Shopping;Feminino;6;UZA Shoes;1699,5;9,91;3;3
Pontual;Balneário Shopping;Feminino;7;General Lyy;1269,8;7,41;2;2
Pontual;Balneário Shopping;Feminino;8;Milon;1129,3000000000002;6,59;2;2
Pontual;Balneário Shopping;Feminino;9;Artwalk;1049,98;6,12;2;2
Pontual;Balneário Shopping;Feminino;10;Sephora;907,0;5,29;3;3
Pontual;Balneário Shopping;Masculino;1;Zara;1657,0;31,79;2;2
Pontual;Balneário Shopping;Masculino;2;Renner;780,7;14,98;3;3
Pontual;Balneário Shopping;Masculino;3;LE LIS BLANC DEUX;589,9;11,32;1;1
Pontual;Balneário Shopping;Masculino;4;C&A;359,99;6,91;1;1
Pontual;Balneário Shopping;Masculino;5;L'Occitane En Provence;339,0;6,5;1;1
Pontual;Balneário Shopping;Masculino;6;Outback Steakhouse;334,88;6,42;1;1
Pontual;Balneário Shopping;Masculino;7;General Lyy;329,8;6,33;1;1
Pontual;Balneário Shopping;Masculino;8;Loungerie;299,49;5,75;1;1
Pontual;Balneário Shopping;Masculino;9;Nba Store Balneario Camboriu;263,99;5,06;1;1
Pontual;Balneário Shopping;Masculino;10;iPlace Mobile;258,0;4,95;2;1
Pontual;Continente Shopping;Feminino;1;Renner;5032,24;17,62;24;20
Pontual;Continente Shopping;Feminino;2;Riachuelo;4587,4;16,06;19;16
Pontual;Continente Shopping;Feminino;3;Arezzo;3014,79;10,55;8;7
Pontual;Continente Shopping;Feminino;4;Nike Unite;2861,89;10,02;8;8
Pontual;Continente Shopping;Feminino;5;Decathlon;2722,16;9,53;16;12
Pontual;Continente Shopping;Feminino;6;C&A;2567,7;8,99;12;9
Pontual;Continente Shopping;Feminino;7;Centauro;2514,8;8,8;9;8
Pontual;Continente Shopping;Feminino;8;Leo Cosméticos;1816,3500000000001;6,36;23;20
Pontual;Continente Shopping;Feminino;9;Zinzane;1809,92;6,34;3;3
Pontual;Continente Shopping;Feminino;10;DEMOCRATA;1637,4099999999999;5,73;4;4
Pontual;Continente Shopping;Masculino;1;DEMOCRATA;3066,73;19,64;8;7
Pontual;Continente Shopping;Masculino;2;Vivara;2270,0;14,54;3;3
Pontual;Continente Shopping;Masculino;3;Centauro;1674,85;10,73;6;5
Pontual;Continente Shopping;Masculino;4;Damyller ;1586,0;10,16;2;2
Pontual;Continente Shopping;Masculino;5;Carioca Calçados;1517,42;9,72;4;4
Pontual;Continente Shopping;Masculino;6;Nike Unite;1479,92;9,48;4;4
Pontual;Continente Shopping;Masculino;7;ACIUM;1226,0;7,85;2;2
Pontual;Continente Shopping;Masculino;8;Maze Vale Comercio LTDA;999,9;6,4;1;1
Pontual;Continente Shopping;Masculino;9;Panvel Farmácias;896,85;5,74;6;6
Pontual;Continente Shopping;Masculino;10;Natura;896,34;5,74;5;5
Pontual;Garten Shopping;Feminino;1;Renner;2854,4;28,53;14;13
Pontual;Garten Shopping;Feminino;2;Havan;1438,17;14,38;7;7
Pontual;Garten Shopping;Feminino;3;Riachuelo;998,8;9,98;3;3
Pontual;Garten Shopping;Feminino;4;General Lyy;955,84;9,55;1;1
Pontual;Garten Shopping;Feminino;5;C&A;784,89;7,85;4;4
Pontual;Garten Shopping;Feminino;6;VIRUS 41;759,9;7,6;1;1
Pontual;Garten Shopping;Feminino;7;O Boticário;593,9;5,94;2;2
Pontual;Garten Shopping;Feminino;8;Plié;574,6;5,74;2;2
Pontual;Garten Shopping;Feminino;9;Kalunga;544,19;5,44;5;3
Pontual;Garten Shopping;Feminino;10;Track&Field;499,7;4,99;1;1
Pontual;Garten Shopping;Masculino;1;Renner;1768,0;22,29;6;5
Pontual;Garten Shopping;Masculino;2;Tennis Place;1047,95;13,21;4;3
Pontual;Garten Shopping;Masculino;3;Centauro;889,96;11,22;4;4
Pontual;Garten Shopping;Masculino;4;Havan;734,7900000000001;9,26;3;3
Pontual;Garten Shopping;Masculino;5;Magazine Luiza;699,0;8,81;1;1
Pontual;Garten Shopping;Masculino;6;Carter's;659,65;8,32;1;1
Pontual;Garten Shopping;Masculino;7;Outback Steakhouse;564,13;7,11;2;2
Pontual;Garten Shopping;Masculino;8;C&A;528,71;6,67;3;3
