perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,313,1189611.16,3800.6746325878594,6.539936102236422,10.67,42.63
Premium,522,732737.98,1403.7126053639847,4.875478927203065,17.8,26.26
Potencial,731,524689.93,717.7700820793434,3.6648426812585497,24.92,18.8
Pontual,1367,343749.89,251.46297732260425,2.3782004389173372,46.61,12.32
