shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Continente Shopping,Premium,4,Gastronomia,12048.55,7.78,170,57
Continente Shopping,Premium,5,Esportes,10138.13,6.54,26,22
Continente Shopping,Premium,6,Casa e Decoração,9709.91,6.27,17,14
Continente Shopping,Premium,7,Eletrônicos,7945.0,5.13,3,3
Continente Shopping,Premium,8,Joalheria,7539.95,4.87,5,5
Continente Shopping,Premium,9,Ótica,7489.98,4.83,10,8
Continente Shopping,Premium,10,Infantil,4824.39,3.11,15,13
Continente Shopping,VIP,1,Moda,120037.7,29.49,330,166
Continente Shopping,VIP,2,Joalheria,74300.51,18.25,19,18
Continente Shopping,VIP,3,Telefonia,63012.0,15.48,19,13
Continente Shopping,VIP,4,Gastronomia,45639.909999999996,11.21,902,197
Continente Shopping,VIP,5,Esportes,25917.36,6.37,89,55
Continente Shopping,VIP,6,Beleza e Bem-estar,19968.71,4.9,143,94
Continente Shopping,VIP,7,Calçados,19551.39,4.8,67,56
Continente Shopping,VIP,8,Eletrônicos,14985.0,3.68,10,6
Continente Shopping,VIP,9,Casa e Decoração,13500.97,3.32,23,20
Continente Shopping,VIP,10,Infantil,10199.95,2.51,45,38
Garten Shopping,Pontual,1,Moda,12285.24,42.49,49,37
Garten Shopping,Pontual,2,Gastronomia,3574.37,12.36,50,33
Garten Shopping,Pontual,3,Calçados,3077.62,10.64,11,10
Garten Shopping,Pontual,4,Casa e Decoração,2559.92,8.85,12,12
Garten Shopping,Pontual,5,Beleza e Bem-estar,2082.2,7.2,8,8
Garten Shopping,Pontual,6,Esportes,1797.81,6.22,9,8
Garten Shopping,Pontual,7,Infantil,1207.54,4.18,5,5
Garten Shopping,Pontual,8,Farmácias,1003.37,3.47,6,6
Garten Shopping,Pontual,9,Eletrodomésticos,699.0,2.42,1,1
Garten Shopping,Pontual,10,Presentes e Acessórios,626.5999999999999,2.17,3,3
Garten Shopping,Potencial,1,Moda,22711.99,56.45,65,42
Garten Shopping,Potencial,2,Casa e Decoração,4111.07,10.22,16,14
Garten Shopping,Potencial,3,Esportes,3863.79,9.6,10,8
Garten Shopping,Potencial,4,Calçados,2662.91,6.62,12,10
Garten Shopping,Potencial,5,Gastronomia,2311.76,5.75,52,31
Garten Shopping,Potencial,6,Joalheria,1327.0,3.3,1,1
Garten Shopping,Potencial,7,Infantil,1247.97,3.1,4,4
Garten Shopping,Potencial,8,Pets,690.6800000000001,1.72,7,7
Garten Shopping,Potencial,9,Presentes e Acessórios,654.49,1.63,5,5
Garten Shopping,Potencial,10,Beleza e Bem-estar,650.99,1.62,9,8
Garten Shopping,Premium,1,Moda,26855.38,59.3,55,35
Garten Shopping,Premium,2,Calçados,7426.6900000000005,16.4,11,9
Garten Shopping,Premium,3,Ótica,2468.0,5.45,3,3
Garten Shopping,Premium,4,Gastronomia,2437.87,5.38,55,26
Garten Shopping,Premium,5,Casa e Decoração,2161.24,4.77,13,10
Garten Shopping,Premium,6,Esportes,1539.92,3.4,4,4
Garten Shopping,Premium,7,Beleza e Bem-estar,807.3,1.78,4,4
Garten Shopping,Premium,8,Infantil,669.87,1.48,3,3
Garten Shopping,Premium,9,Papelaria,575.6,1.27,9,7
Garten Shopping,Premium,10,Joalheria,342.02,0.76,1,1
Garten Shopping,VIP,1,Moda,51801.25,35.26,166,89
Garten Shopping,VIP,2,Joalheria,17025.88,11.59,7,6
Garten Shopping,VIP,3,Gastronomia,15067.53,10.26,290,90
Garten Shopping,VIP,4,Beleza e Bem-estar,12068.91,8.21,34,31
Garten Shopping,VIP,5,Calçados,11617.619999999999,7.91,32,28
Garten Shopping,VIP,6,Eletrônicos,8837.92,6.02,2,2
Garten Shopping,VIP,7,Moda Feminina,8776.57,5.97,9,6
Garten Shopping,VIP,8,Ótica,7861.96,5.35,4,4
Garten Shopping,VIP,9,Casa e Decoração,7577.71,5.16,40,31
Garten Shopping,VIP,10,Presentes e Acessórios,6285.07,4.28,22,21
Nações Shopping,Pontual,1,Moda,12587.48,45.22,53,35
Nações Shopping,Pontual,2,Esportes,8093.17,29.08,16,15
Nações Shopping,Pontual,3,Beleza e Bem-estar,1435.35,5.16,13,12
Nações Shopping,Pontual,4,Calçados,1372.73,4.93,5,5
Nações Shopping,Pontual,5,Gastronomia,1262.23,4.53,34,19
Nações Shopping,Pontual,6,Casa e Decoração,807.44,2.9,4,4
Nações Shopping,Pontual,7,Infantil,747.49,2.69,2,2
Nações Shopping,Pontual,8,Pets,694.01,2.49,6,6
Nações Shopping,Pontual,9,Ótica,434.0,1.56,1,1
Nações Shopping,Pontual,10,Calçados Femininos,399.9,1.44,1,1
Nações Shopping,Potencial,1,Moda,16019.55,36.25,37,25
Nações Shopping,Potencial,2,Esportes,9552.51,21.62,16,14
Nações Shopping,Potencial,3,Joalheria,5173.0,11.71,4,4
Nações Shopping,Potencial,4,Calçados,3405.65,7.71,5,4
Nações Shopping,Potencial,5,Infantil,3041.24,6.88,7,5
Nações Shopping,Potencial,6,Pets,1660.68,3.76,9,8
Nações Shopping,Potencial,7,Gastronomia,1626.19,3.68,40,18
Nações Shopping,Potencial,8,Casa e Decoração,1606.0500000000002,3.63,6,5
Nações Shopping,Potencial,9,Beleza e Bem-estar,1217.14,2.75,5,5
Nações Shopping,Potencial,10,Outros,889.0,2.01,1,1
Nações Shopping,Premium,1,Moda,15739.71,36.88,45,26
Nações Shopping,Premium,2,Joalheria,8560.0,20.06,3,3
Nações Shopping,Premium,3,Esportes,4801.860000000001,11.25,8,7
Nações Shopping,Premium,4,Casa e Decoração,3637.87,8.52,7,6
Nações Shopping,Premium,5,Calçados Femininos,2969.6,6.96,3,3
Nações Shopping,Premium,6,Infantil,2349.7000000000003,5.51,4,4
Nações Shopping,Premium,7,Gastronomia,1880.1599999999999,4.41,40,15
Nações Shopping,Premium,8,Presentes e Acessórios,1064.0,2.49,2,1
Nações Shopping,Premium,9,Beleza e Bem-estar,963.28,2.26,5,5
Nações Shopping,Premium,10,Eletrodomésticos,713.74,1.67,14,7
Nações Shopping,VIP,1,Moda,43474.520000000004,57.29,97,58
Nações Shopping,VIP,2,Esportes,5664.72,7.46,14,13
Nações Shopping,VIP,3,Casa e Decoração,5647.900000000001,7.44,19,12
Nações Shopping,VIP,4,Gastronomia,4305.43,5.67,108,31
Nações Shopping,VIP,5,Calçados,4172.91,5.5,13,8
Nações Shopping,VIP,6,Eletrônicos,2978.0,3.92,1,1
Nações Shopping,VIP,7,Joalheria,2747.23,3.62,4,4
Nações Shopping,VIP,8,Calçados Femininos,2738.4,3.61,4,4
Nações Shopping,VIP,9,Beleza e Bem-estar,2508.56,3.31,16,15
Nações Shopping,VIP,10,Pets,1650.78,2.18,12,11
Neumarkt Shopping,Pontual,1,Moda,16392.87,41.75,57,48
Neumarkt Shopping,Pontual,2,Calçados,5292.7,13.48,18,18
Neumarkt Shopping,Pontual,3,Beleza e Bem-estar,3668.99,9.34,18,15
Neumarkt Shopping,Pontual,4,Gastronomia,3366.62,8.57,43,29
Neumarkt Shopping,Pontual,5,Ótica,2593.6,6.61,4,4
Neumarkt Shopping,Pontual,6,Casa e Decoração,2461.55,6.27,8,8
Neumarkt Shopping,Pontual,7,Esportes,1919.8200000000002,4.89,8,7
Neumarkt Shopping,Pontual,8,Papelaria,1464.7,3.73,5,5
Neumarkt Shopping,Pontual,9,Joalheria,1178.0,3.0,2,2
Neumarkt Shopping,Pontual,10,Moda Feminina,924.3,2.35,3,2
Neumarkt Shopping,Potencial,1,Moda,29109.44,37.88,79,54
Neumarkt Shopping,Potencial,2,Calçados,9527.15,12.4,18,15
Neumarkt Shopping,Potencial,3,Esportes,7002.64,9.11,15,14
Neumarkt Shopping,Potencial,4,Casa e Decoração,6820.88,8.88,20,16
Neumarkt Shopping,Potencial,5,Beleza e Bem-estar,6625.4400000000005,8.62,18,15
Neumarkt Shopping,Potencial,6,Ótica,6016.0,7.83,5,5
Neumarkt Shopping,Potencial,7,Joalheria,4519.0,5.88,4,4
Neumarkt Shopping,Potencial,8,Presentes e Acessórios,3215.3999999999996,4.18,6,6
Neumarkt Shopping,Potencial,9,Gastronomia,2197.47,2.86,34,23
Neumarkt Shopping,Potencial,10,Moda Feminina,1817.91,2.37,4,4
Neumarkt Shopping,Premium,1,Moda,36565.68,53.09,72,47
Neumarkt Shopping,Premium,2,Calçados,8834.56,12.83,23,20
Neumarkt Shopping,Premium,3,Ótica,7330.0,10.64,3,3
Neumarkt Shopping,Premium,4,Beleza e Bem-estar,4447.68,6.46,20,11
Neumarkt Shopping,Premium,5,Gastronomia,3621.02,5.26,60,33
Neumarkt Shopping,Premium,6,Telefonia,2116.0,3.07,3,1
Neumarkt Shopping,Premium,7,Casa e Decoração,1815.3899999999999,2.64,10,9
Neumarkt Shopping,Premium,8,Esportes,1749.91,2.54,6,6
Neumarkt Shopping,Premium,9,Livrarias,1483.3000000000002,2.15,7,6
Neumarkt Shopping,Premium,10,Presentes e Acessórios,912.7,1.33,5,5
Neumarkt Shopping,VIP,1,Moda,122131.85,36.69,320,177
Neumarkt Shopping,VIP,2,Joalheria,46614.0,14.0,26,21
Neumarkt Shopping,VIP,3,Gastronomia,36031.74,10.82,579,177
Neumarkt Shopping,VIP,4,Calçados,30076.489999999998,9.04,74,62
Neumarkt Shopping,VIP,5,Moda Feminina,25413.41,7.63,32,27
Neumarkt Shopping,VIP,6,Beleza e Bem-estar,21944.15,6.59,91,72
Neumarkt Shopping,VIP,7,Casa e Decoração,14055.05,4.22,69,55
Neumarkt Shopping,VIP,8,Presentes e Acessórios,13402.37,4.03,25,23
Neumarkt Shopping,VIP,9,Esportes,12197.27,3.66,54,45
Neumarkt Shopping,VIP,10,Ótica,11010.6,3.31,6,6
Norte Shopping,Pontual,1,Moda,12576.72,35.34,49,39
Norte Shopping,Pontual,2,Calçados,4443.42,12.49,17,16
Norte Shopping,Pontual,3,Beleza e Bem-estar,3477.06,9.77,14,14
Norte Shopping,Pontual,4,Esportes,3469.83,9.75,9,9
Norte Shopping,Pontual,5,Casa e Decoração,3455.41,9.71,14,12
Norte Shopping,Pontual,6,Joalheria,3283.0,9.23,9,9
Norte Shopping,Pontual,7,Eletrodomésticos,1474.07,4.14,11,11
Norte Shopping,Pontual,8,Gastronomia,1262.07,3.55,20,15
Norte Shopping,Pontual,9,Pets,1145.35,3.22,10,9
Norte Shopping,Pontual,10,Supermercado,996.95,2.8,8,7
Norte Shopping,Potencial,1,Moda,16248.210000000001,32.27,47,36
Norte Shopping,Potencial,2,Eletrodomésticos,9630.869999999999,19.13,10,7
Norte Shopping,Potencial,3,Casa e Decoração,7195.46,14.29,20,17
Norte Shopping,Potencial,4,Esportes,6072.67,12.06,15,13
Norte Shopping,Potencial,5,Beleza e Bem-estar,3260.14,6.47,17,15
Norte Shopping,Potencial,6,Gastronomia,2340.46,4.65,28,19
Norte Shopping,Potencial,7,Calçados,2318.58,4.6,8,7
Norte Shopping,Potencial,8,Supermercado,1941.4,3.86,12,10
Norte Shopping,Potencial,9,Pets,765.99,1.52,10,9
Norte Shopping,Potencial,10,Papelaria,578.1,1.15,8,6
Norte Shopping,Premium,1,Eletrodomésticos,12987.48,32.28,7,7
Norte Shopping,Premium,2,Moda,10104.630000000001,25.12,20,16
Norte Shopping,Premium,3,Joalheria,3179.0,7.9,3,3
Norte Shopping,Premium,4,Supermercado,3077.71,7.65,19,11
Norte Shopping,Premium,5,Telefonia,2999.0,7.45,1,1
Norte Shopping,Premium,6,Gastronomia,2417.2,6.01,20,11
Norte Shopping,Premium,7,Casa e Decoração,2293.36,5.7,10,8
Norte Shopping,Premium,8,Beleza e Bem-estar,1439.96,3.58,11,9
Norte Shopping,Premium,9,Calçados,1114.72,2.77,4,4
Norte Shopping,Premium,10,Eletrônicos,618.8,1.54,4,4
Norte Shopping,VIP,1,Casa e Decoração,16990.81,18.72,38,25
Norte Shopping,VIP,2,Eletrônicos,15905.01,17.53,4,4
Norte Shopping,VIP,3,Moda,15049.99,16.58,57,46
Norte Shopping,VIP,4,Eletrodomésticos,8655.59,9.54,30,20
Norte Shopping,VIP,5,Esportes,7738.57,8.53,15,11
Norte Shopping,VIP,6,Supermercado,7561.6,8.33,46,30
Norte Shopping,VIP,7,Beleza e Bem-estar,5900.5,6.5,22,20
Norte Shopping,VIP,8,Gastronomia,4904.17,5.4,109,48
Norte Shopping,VIP,9,Papelaria,4595.12,5.06,21,15
Norte Shopping,VIP,10,Calçados,3453.67,3.81,14,12
