faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
Boomers (1946-1964),71,417613.86,5881.885352112676,6.813819577735125
Gen X (1965-1980),376,1907309.46,5072.631542553191,36.08445297504799
Gen Z (1997-2012),82,374338.39,4565.1023170731705,7.869481765834934
Millennials (1981-1996),510,2490342.09,4883.023705882352,48.94433781190019
Nao Informado,2,6168.54,3084.27,0.19193857965451055
Silent (antes 1946),1,3313.0,3313.0,0.09596928982725528
