faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),12,11836.9,2.7906976744186047
Gen X (1965-1980),102,87074.06,23.72093023255814
Gen Z (1997-2012),76,71890.0,17.674418604651162
Millennials (1981-1996),240,210436.85,55.81395348837209
