loja,valor,clientes
PRIME GAMES,29299.0,5
Vivo,27018.0,6
Renner,18491.79,69
Nike Unite,15926.45,27
Decathlon,15421.68,42
Centauro,13773.1,27
C&A,11062.63,50
Turcambio,10992.0,2
Riachuelo,9965.18,38
Vivara,8470.0,4
Cobasi,8449.7,47
Alô Bebê,8285.45,12
Farm,7985.91,11
Livrarias Catarinense,7735.07,49
Ri Happy Baby,6625.72,41
Lojas Americanas,6305.23,83
Madero,6068.38,27
Arezzo,5900.549999999999,4
Óticas Carol,5489.0,3
Hering Store,5361.45,10
