segmento,valor,clientes
Serviços,77687.75,3
Moda,13944.78,20
Eletrônicos,10767.0,2
Calçados,5338.54,11
Eletrodomésticos,4599.0,1
Gastronomia,3528.2200000000003,14
Casa e Decoração,3395.54,7
Joalheria,3182.0,1
Beleza e Bem-estar,2242.46,5
Moda Feminina,1525.2,2
Farmácias,763.21,7
Livrarias,403.7,3
Esportes,309.97,2
Infantil,303.96,1
Ótica,297.0,1
Pets,234.27,2
Presentes e Acessórios,167.7,1
Papelaria,138.3,2
