dia_semana,valor,transacoes
Domingo,22538.670000000002,25
Quarta,68933.84,10
Quinta,1968.35,9
Sabado,6191.139999999999,10
Segunda,20057.57,11
Sexta,4465.01,34
Terca,4674.0199999999995,13
