loja,valor,clientes
Renner,25049.83,78
Riachuelo,10881.82,48
Shoulder,10806.83,14
Cobasi,10112.38,39
Centauro,9616.92,32
Havan,9024.09,35
Lojas Americanas,7935.95,57
JCanedo,7559.820000000001,10
FARM,6846.47,8
Madero,6231.75,19
Livrarias Catarinense,6015.2,39
LINDT,5888.77,37
Brooksfield,5637.2,6
Panvel Farmácias,5410.58,37
Life by Vivara,5097.1,10
Ri Happy,4982.1,17
Maze,4970.94,5
Studio Z,4809.72,25
Cacau Show,4716.66,31
Le Lis ,4656.01,5
