segmento,valor,clientes
Moda,84576.04,170
Gastronomia,41110.1,195
Beleza e Bem-estar,18927.18,63
Calçados,15107.93,44
Moda Feminina,12927.71,18
Casa e Decoração,11488.23,44
Pets,10112.38,39
Esportes,10096.89,33
Joalheria,9588.1,15
Eletrodomésticos,8923.78,58
Ótica,6158.0,3
Livrarias,6015.2,39
Telefonia,5532.16,5
Farmácias,5410.58,37
Infantil,5171.9,19
Papelaria,3620.7999999999997,38
Eletrônicos,2975.8,3
Presentes e Acessórios,2634.17,14
Serviços,440.0,2
