faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),83,80284.61,3.42691990090834
25-39 (Millennials),775,676382.29,31.998348472336914
40-54 (Gen X),1135,1388158.88,46.862097440132125
55-69 (Boomers),374,426815.58,15.441783649876134
70+ (Silent),54,45914.44,2.2295623451692816
Nao Informado,1,615.93,0.041288191577208914
