loja,valor,clientes
Renner,47899.01,146
Havan,26969.84,130
Centauro,26358.77,64
Riachuelo,25714.29,109
Magazine Luiza,21472.55,9
C&A,19870.64,93
Coliseu,16310.1,5
Dona Torta,16013.9,129
Vivara ,15490.79,7
Vivo,13300.249999999998,3
Idéli Oui,12656.77,22
McDonald's,10619.77,122
Hering,10492.37,37
VIRUS 41,10036.75,16
Kalunga,9328.13,99
O Boticário,9191.88,51
Pittol,9112.880000000001,47
Levi's,8843.53,14
Outback Steakhouse,7842.09,35
Life Vivara,7696.0,12
