faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),198,248847.56,5.8771148708815675
Gen X (1965-1980),993,1364183.44,29.474621549421194
Gen Z (1997-2012),417,398437.33,12.377560106856635
Millennials (1981-1996),1749,1994277.42,51.91451469278717
Nao Informado,2,115.97,0.05936479667557139
Silent (antes 1946),10,8420.47,0.2968239833778569
