faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),3,7742.94,2580.98,1.89873417721519
25-39 (Millennials),60,170061.52,2834.3586666666665,37.9746835443038
40-54 (Gen X),75,255084.32,3401.1242666666667,47.46835443037975
55-69 (Boomers),19,65374.45,3440.7605263157893,12.025316455696203
70+ (Silent),1,5654.650000000001,5654.650000000001,0.6329113924050633
