faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),515.7488311688311,291.7389285714286,722.5,0.0
25-39 (Millennials),697.8153641207815,558.5236813186813,0.0,2624.19
40-54 (Gen X),915.8674496644295,879.4121383647798,112.35,0.0
55-69 (Boomers),1180.2123684210526,784.8451724137931,0.0,0.0
70+ (Silent),1626.8950000000002,435.154,0.0,0.0
Nao Informado,377.86,118.8,653.425,0.0
