faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),35660.36,12408.39,0.0,0.0
Gen X (1965-1980),258090.75,87586.53,112.35,0.0
Gen Z (1997-2012),93456.56,29734.989999999998,722.5,0.0
Millennials (1981-1996),550971.51,144852.9,0.0,2624.19
Nao Informado,377.86,118.8,1306.85,0.0
