faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
Boomers (1946-1964),117,955035.52,8162.696752136752,6.584130557118739
Gen X (1965-1980),597,3100838.99,5194.035159128978,33.59594822734947
Gen Z (1997-2012),167,871563.03,5218.940299401198,9.39786156443444
Millennials (1981-1996),892,4610995.27,5169.277208520179,50.1969611705121
Silent (antes 1946),4,35810.479999999996,8952.619999999999,0.22509848058525606
