persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,14278,14380967.22,281.8424543901752,4.295769715646449,39.94692933258553,80.35794687077893,70.25276590974933
Senior Tradicional,1811,1934838.99,614.5291976808394,2.311982330204307,62.17780231916068,10.192480864475462,9.451922708542673
Comprador Seletivo,310,1798124.41,4381.566107526882,1.3612903225806452,38.438709677419354,1.7447095902746512,8.784055433813588
Mae Moderna,181,1017055.99,189.64800054263281,32.828729281767956,41.45303867403315,1.0186852769022963,4.96844164161709
Executivo Exigente,86,487536.88,194.25261315662274,33.872093023255815,39.81395348837209,0.4840162089149032,2.3816766827321607
Jovem Explorer,975,446476.87,262.0933188034188,1.876923076923077,22.546666666666667,5.487393066186402,2.181093562928487
Senior VIP,37,244039.36000000002,231.7756701894102,32.189189189189186,62.0,0.20823953174245835,1.1921618183651657
Jovem Engajado,90,161282.03,131.5665832010448,15.255555555555556,22.644444444444446,0.5065285907248986,0.7878822422515172
