genero,qtd_clientes,valor_total,pct_clientes
Feminino,3832,3836554.33,65.42598599965854
Masculino,2016,2306458.62,34.42035171589551
Nao Informado,2,811.39,0.034147174321324913
Outro,7,4911.1900000000005,0.1195151101246372
