faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),333,268500.27999999997,8.920439324939727
25-39 (Millennials),1655,1307035.71,44.33431556388963
40-54 (Gen X),1409,1319816.53,37.74444146798822
55-69 (Boomers),310,287830.38,8.304312885079025
70+ (Silent),22,29264.010000000002,0.5893383337798017
Nao Informado,4,5105.5,0.10715242432360034
