loja,valor,clientes
Havan,433574.94,689
Magazine Luiza,352286.08,123
Pittol,228223.45,630
Atacadão,188331.7,509
Riachuelo,129047.67,409
Centauro,129025.27,246
Renner,125767.49,353
Casas Bahia,120353.44,65
Idéli.oui,108122.85,176
JCanedo,70346.23,69
Samsung,69617.0,22
Vivo,61075.03,26
H'Cel,52130.0,55
O Boticário,47758.7,178
Polo Wear,46337.12,141
Claro,43555.44,16
Tim,41586.9,15
Vivara,40981.5,32
Avatim,39784.2,171
Empório DuHomem,39394.57,49
