faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),1777,3061454.63,10.444953858813848
Gen X (1965-1980),5643,9617073.93,33.16875330629519
Gen Z (1997-2012),2104,2124369.61,12.36701346029507
Millennials (1981-1996),7428,10508385.05,43.660730029977074
Nao Informado,1,335.67,0.005877858108505261
Silent (antes 1946),60,78694.4,0.35267148651031566
