genero,qtd_clientes,valor_total,pct_clientes
Feminino,11114,16785702.62,65.32651501792746
Masculino,5884,8592480.85,34.585317110444954
Nao Informado,1,18.8,0.005877858108505261
Outro,14,12111.02,0.08229001351907365
