loja,valor,clientes
Renner,44515.47,135
Essence Parfums,38593.06,5
Las Leñas Parrilla Uruguaya,33689.9,11
C&A,29016.07,115
Riachuelo,20808.72,88
JAH Açaí,16838.63,31
Me Linda,13502.72,71
Centauro,11746.41,36
Ri Happy,11653.72,60
Dudalina,10658.32,9
Cobasi,10646.880000000001,63
Pittol,9501.72,36
Live!,9473.44,10
Outback SteakHouse,8069.47,25
Livraria Catarinense ,7590.45,61
Arezzo,7570.88,10
Farm,7001.17,13
Cassol Centerlar,6944.73,26
Americanas,6633.65,94
Calvin Klein e Tommy Hilfiger,6509.0,4
