faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),820.1502113702625,997.0597466467958,0.0,820.0300000000001
25-39 (Millennials),1031.4906894900648,1129.3469638495358,313.15999999999997,1035.442105263158
40-54 (Gen X),1269.5430698333923,1287.939229413246,0.0,687.1442857142857
55-69 (Boomers),1467.8572554567502,1255.5325367965368,0.0,0.0
70+ (Silent),1962.5021052631578,1556.2737980769232,0.0,0.0
Nao Informado,323.4216666666667,1593.0399999999997,622.28,0.0
