loja,valor,clientes
Zara,87607.75,139
Renner,81127.92,218
Kulkes,68000.0,1
Sephora,48106.1,97
Le Lis Blanc,45660.0,5
Centauro,40815.69,88
Riachuelo,40416.93,116
C&A,40087.7,120
Superlegal Brinquedos,36501.56,124
Live!,28081.89,25
Swarovski,20052.7,5
Paula Torres,19625.0,7
iPlace Mobile,19533.43,7
Ri Happy,17331.32,63
Magic Feet,16044.8,19
Livrarias Catarinense,15831.92,121
Vivara,15257.29,8
Life Vivara,15098.0,15
Paris Cosméticos,13879.86,55
Camicado,13630.12,35
