Metrica,High Spenders,Demais Clientes
Qtd Clientes,7850.0,70644.0
Valor Total (R$),51515206.28,66312967.18000001
Ticket Medio (R$),6562.446659872611,938.692134930072
Freq Media Compras,8.570318471337579,3.67388596342223
Idade Media,43.90258416769567,41.379076024113104
% Feminino,66.94267515923566,64.96517750976729
% Masculino,33.031847133757964,34.942811845308874
