faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
Boomers (1946-1964),717,5365636.03,7483.453319386333,9.13375796178344
Gen X (1965-1980),2701,18327756.29,6785.544720473898,34.40764331210191
Gen Z (1997-2012),727,4466794.57,6144.1465887207705,9.261146496815286
Millennials (1981-1996),3688,23274579.65,6310.894699023861,46.98089171974522
Silent (antes 1946),17,80439.74,4731.749411764707,0.21656050955414013
