faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),3716438.2600000002,1977987.92,0.0,8535.39
25-39 (Millennials),27147845.09,14962108.97,0.0,37562.34
40-54 (Gen X),33773581.55,16626691.55,704.3,8697.88
55-69 (Boomers),10666069.8,5815211.45,0.0,4437.58
70+ (Silent),1876041.29,1128154.61,1009.49,0.0
Nao Informado,14111.89,52477.46,10506.64,0.0
