faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1774.9901478097286,1782.9619738684087,1009.49,849.4025
Gen X (1965-1980),1707.8743288206372,1615.9530713117845,704.3,721.68875
Gen Z (1997-2012),1122.7593631927937,1125.0204548753932,0.0,665.4088888888889
Millennials (1981-1996),1475.1943131329633,1474.064495963091,0.0,1464.7965384615384
Nao Informado,836.075,0.0,1167.4044444444444,0.0
Silent (antes 1946),1347.8908163265305,1595.2884782608696,0.0,0.0
