genero,qtd_clientes,valor_total,pct_clientes
Feminino,1780,1414171.25,69.07256499805976
Masculino,788,663772.94,30.578191695770272
Nao Informado,7,1132.15,0.2716336825766395
Outro,2,364.2,0.07760962359332557
