faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),126,92656.58,10.677966101694915
25-39 (Millennials),580,474219.17,49.152542372881356
40-54 (Gen X),421,338876.98,35.67796610169491
55-69 (Boomers),39,22747.13,3.305084745762712
70+ (Silent),5,2618.07,0.423728813559322
Nao Informado,9,3003.81,0.7627118644067797
