cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
649,635.82,22,3,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
736,805.5999999999999,2,8,Norte Shopping,Masculino,Beleza e Bem-estar,4,3,3,10,Premium
741,81.0,2,67,Continente Shopping,Feminino,Beleza e Bem-estar,1,2,1,4,Pontual
770,834.36,3,44,Norte Shopping,Masculino,Casa e Decoração,2,4,3,9,Potencial
878,564.04,7,4,Garten Shopping,Feminino,Farmácias,5,5,3,13,VIP
883,1368.6799999999998,8,44,Balneário Shopping,Masculino,Gastronomia,4,5,4,13,VIP
901,443.93,4,30,Garten Shopping,Feminino,Gastronomia,5,4,2,11,Premium
907,921.22,6,30,Nações Shopping,Feminino,Livrarias,3,5,4,12,Premium
950,239.92,1,37,Balneário Shopping,Masculino,Calçados,4,1,1,6,Pontual
985,28.0,2,61,Neumarkt Shopping,Masculino,Serviços,1,2,1,4,Pontual
986,239.47,6,61,Nações Shopping,Feminino,Casa e Decoração,1,5,1,7,Potencial
1007,5199.59,7,55,Neumarkt Shopping,Feminino,Moda,2,4,5,11,Premium
1021,1214.72,4,60,Neumarkt Shopping,Feminino,Beleza e Bem-estar,1,4,4,9,Potencial
1035,1962.1100000000001,4,51,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,4,4,11,Premium
1082,690.9,3,37,Garten Shopping,Masculino,Calçados,5,3,3,11,Premium
1115,616.24,4,47,Nações Shopping,Feminino,Gastronomia,2,4,3,9,Potencial
1137,719.9200000000001,3,55,Continente Shopping,Feminino,Moda,2,3,3,8,Potencial
1167,615.56,16,37,Nações Shopping,Feminino,Gastronomia,2,5,3,10,Premium
1178,4479.0,14,43,Neumarkt Shopping,Feminino,Moda,4,5,5,14,VIP
1200,462.97,3,53,Norte Shopping,Masculino,Moda,1,4,2,7,Potencial
1204,5.4,1,46,Continente Shopping,Feminino,Eletrônicos,4,1,1,6,Pontual
1213,757.98,11,3,Continente Shopping,Feminino,Gastronomia,5,5,3,13,VIP
1303,638.9,6,50,Nações Shopping,Feminino,Moda,2,5,3,10,Premium
1318,10085.71,8,31,Balneário Shopping,Feminino,Moda,5,5,5,15,VIP
1355,1312.98,1,17,Norte Shopping,Masculino,Beleza e Bem-estar,2,1,4,7,Potencial
1361,5636.990000000001,2,1,Neumarkt Shopping,Masculino,Casa e Decoração,5,2,5,12,Premium
1392,1146.07,9,2,Norte Shopping,Feminino,Moda,5,5,4,14,VIP
1397,1745.4,2,48,Continente Shopping,Feminino,Beleza e Bem-estar,4,2,5,11,Premium
1402,1299.0,1,62,Continente Shopping,Feminino,Moda,2,1,4,7,Potencial
1427,459.90999999999997,3,1,Continente Shopping,Feminino,Calçados,5,3,2,10,Premium
1449,447.8,1,6,Garten Shopping,Masculino,Moda,5,1,2,8,Potencial
1470,75.9,2,5,Nações Shopping,Masculino,Gastronomia,4,2,1,7,Potencial
1553,2683.25,3,20,Continente Shopping,Masculino,Eletrodomésticos,5,3,5,13,VIP
1691,9.0,1,18,Nações Shopping,Feminino,Serviços,3,1,1,5,Pontual
1738,192.51,1,66,Balneário Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
1755,59.0,1,72,Garten Shopping,Masculino,Gastronomia,1,1,1,3,Pontual
1761,9.0,1,50,Nações Shopping,Feminino,Serviços,2,1,1,4,Pontual
1790,1844.1200000000001,19,44,Continente Shopping,Feminino,Beleza e Bem-estar,4,5,5,14,VIP
1896,19.99,1,86,Nações Shopping,Masculino,Moda,1,1,1,3,Pontual
1945,624.51,4,53,Continente Shopping,Feminino,Moda,3,4,3,10,Premium
1956,1146.0,1,67,Nações Shopping,Masculino,Moda,1,1,4,6,Pontual
2025,482.12,3,43,Nações Shopping,Masculino,Gastronomia,2,4,2,8,Potencial
2035,1045.26,9,24,Garten Shopping,Masculino,Gastronomia,5,5,4,14,VIP
2128,2996.0,1,16,Norte Shopping,Masculino,Eletrônicos,3,1,5,9,Potencial
2131,107.69999999999999,3,2,Balneário Shopping,Masculino,Papelaria,5,3,1,9,Potencial
2141,107.0,3,50,Balneário Shopping,Masculino,Gastronomia,4,3,1,8,Potencial
2163,376.04,4,15,Balneário Shopping,Feminino,Beleza e Bem-estar,5,4,2,11,Premium
2181,69.8,1,58,Neumarkt Shopping,Masculino,Beleza e Bem-estar,2,1,1,4,Pontual
2210,1075.94,9,2,Continente Shopping,Masculino,Gastronomia,5,5,4,14,VIP
2213,1537.28,24,5,Norte Shopping,Masculino,Supermercado,5,5,4,14,VIP
2254,1009.06,6,78,Garten Shopping,Feminino,Moda,1,5,4,10,Premium
2287,1449.44,6,44,Garten Shopping,Feminino,Moda,4,5,4,13,VIP
2337,926.89,1,8,Nações Shopping,Masculino,Moda,4,1,4,9,Potencial
2363,1876.75,32,9,Neumarkt Shopping,Feminino,Eletrodomésticos,5,5,4,14,VIP
2374,27894.41,99,0,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2452,618.1,4,43,Balneário Shopping,Feminino,Infantil,4,4,2,10,Premium
2465,1275.5,3,45,Balneário Shopping,Feminino,Moda,4,3,4,11,Premium
2479,817.94,7,22,Neumarkt Shopping,Feminino,Gastronomia,5,4,3,12,Premium
2487,3642.15,12,9,Balneário Shopping,Feminino,Moda,5,5,5,15,VIP
2518,1354.98,3,20,Neumarkt Shopping,Feminino,Presentes e Acessórios,5,3,4,12,Premium
2542,6559.03,3,20,Neumarkt Shopping,Masculino,Moda,5,3,5,13,VIP
2558,343.25,2,51,Balneário Shopping,Masculino,Calçados,3,2,2,7,Potencial
2588,3952.8199999999997,9,65,Continente Shopping,Masculino,Calçados,1,5,5,11,Premium
2600,846.94,4,1,Garten Shopping,Feminino,Casa e Decoração,5,4,4,13,VIP
2645,2180.66,6,2,Balneário Shopping,Masculino,Supermercado,5,4,4,13,VIP
2647,749.98,1,47,Continente Shopping,Masculino,Esportes,4,1,3,8,Potencial
2671,1009.44,2,60,Continente Shopping,Feminino,Esportes,2,2,4,8,Potencial
2714,1826.58,8,0,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
2736,143.22,1,55,Balneário Shopping,Masculino,Beleza e Bem-estar,2,1,1,4,Pontual
2788,15.0,1,45,Neumarkt Shopping,Feminino,Serviços,4,1,1,6,Pontual
2794,15.0,1,50,Norte Shopping,Feminino,Serviços,2,1,1,4,Pontual
2853,5385.969999999999,4,7,Norte Shopping,Masculino,Calçados,4,4,5,13,VIP
2880,524.42,6,53,Nações Shopping,Feminino,Moda,1,5,2,8,Potencial
2883,1820.87,4,22,Garten Shopping,Masculino,Esportes,5,4,5,14,VIP
2906,2757.04,4,36,Neumarkt Shopping,Feminino,Moda,4,4,5,13,VIP
2911,228.68,3,51,Nações Shopping,Feminino,Gastronomia,2,4,1,7,Potencial
2916,438.8,3,70,Balneário Shopping,Feminino,Beleza e Bem-estar,1,3,2,6,Pontual
2945,917.2,13,12,Garten Shopping,Feminino,Gastronomia,5,5,4,14,VIP
2955,741.61,9,45,Neumarkt Shopping,Feminino,Serviços,4,5,3,12,Premium
2987,30.0,1,50,Balneário Shopping,Feminino,Serviços,4,1,1,6,Pontual
2992,279.9,1,38,Garten Shopping,Feminino,Calçados,5,1,1,7,Potencial
2998,514.5,2,69,Neumarkt Shopping,Feminino,Moda,1,2,2,5,Pontual
3019,1282.49,26,25,Nações Shopping,Masculino,Gastronomia,3,5,4,12,Premium
3023,174.99,4,12,Balneário Shopping,Feminino,Gastronomia,5,4,1,10,Premium
3036,10290.48,7,23,Neumarkt Shopping,Masculino,Moda,5,4,5,14,VIP
3107,643.6,7,39,Balneário Shopping,Feminino,Gastronomia,4,5,2,11,Premium
3124,30.0,1,50,Balneário Shopping,Feminino,Serviços,4,1,1,6,Pontual
3139,1271.71,6,44,Balneário Shopping,Feminino,Moda,4,4,4,12,Premium
3184,540.0,1,47,Neumarkt Shopping,Feminino,Ótica,4,1,2,7,Potencial
3202,159.9,1,76,Garten Shopping,Feminino,Moda,1,1,1,3,Pontual
3228,2738.74,7,24,Neumarkt Shopping,Feminino,Moda,5,4,5,14,VIP
3244,349.7,1,2,Nações Shopping,Feminino,Moda,5,1,2,8,Potencial
3246,1269.63,3,51,Norte Shopping,Masculino,Calçados,2,4,4,10,Premium
3257,28.0,2,51,Nações Shopping,Feminino,Serviços,2,2,1,5,Pontual
3261,1046.68,3,64,Garten Shopping,Masculino,Moda,2,3,4,9,Potencial
3307,1362.49,6,0,Neumarkt Shopping,Feminino,Casa e Decoração,5,4,4,13,VIP
3318,1319.87,2,51,Nações Shopping,Masculino,Calçados,2,2,4,8,Potencial
3414,309.89,3,59,Nações Shopping,Feminino,Calçados,1,4,2,7,Potencial
3415,109.0,2,20,Nações Shopping,Masculino,Gastronomia,3,2,1,6,Pontual
3439,3867.07,16,25,Neumarkt Shopping,Masculino,Infantil,5,5,5,15,VIP
3453,1618.4699999999998,6,54,Nações Shopping,Feminino,Moda,1,5,5,11,Premium
3477,347.5,1,64,Continente Shopping,Feminino,Moda,1,1,2,4,Pontual
3562,527.72,5,36,Nações Shopping,Feminino,Eletrodomésticos,2,5,2,9,Potencial
3564,699.99,1,63,Norte Shopping,Feminino,Calçados,1,1,3,5,Pontual
3582,3883.3,54,0,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
3596,361.87,9,3,Garten Shopping,Feminino,Kids,5,5,2,12,Premium
3624,5436.54,11,27,Continente Shopping,Feminino,Moda,5,5,5,15,VIP
3639,291.47,4,45,Continente Shopping,Feminino,Gastronomia,4,4,1,9,Potencial
3666,127.98,1,49,Nações Shopping,Feminino,Moda,2,1,1,4,Pontual
3695,359.9,1,52,Continente Shopping,Feminino,Calçados,3,1,2,6,Pontual
3696,130.9,4,1,Nações Shopping,Feminino,Gastronomia,5,4,1,10,Premium
3699,287.89,3,6,Nações Shopping,Masculino,Calçados,4,4,2,10,Premium
3765,2679.54,8,16,Garten Shopping,Feminino,Infantil,5,5,5,15,VIP
3828,10596.88,41,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
3846,328.19,5,11,Nações Shopping,Feminino,Gastronomia,4,5,2,11,Premium
3992,10.0,1,50,Garten Shopping,Masculino,Serviços,4,1,1,6,Pontual
4000,570.31,5,57,Balneário Shopping,Feminino,Gastronomia,2,4,2,8,Potencial
4028,17.0,1,50,Neumarkt Shopping,Feminino,Serviços,3,1,1,5,Pontual
4033,40.0,2,57,Neumarkt Shopping,Feminino,Serviços,2,2,1,5,Pontual
4061,674.96,2,47,Nações Shopping,Feminino,Moda,2,2,3,7,Potencial
4094,5415.98,7,64,Nações Shopping,Feminino,Moda,1,5,5,11,Premium
4121,1070.0900000000001,5,53,Nações Shopping,Feminino,Calçados,1,5,4,10,Premium
4141,2835.37,18,11,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4156,1493.6100000000001,3,8,Nações Shopping,Feminino,Moda,4,4,5,13,VIP
4205,4668.070000000001,13,44,Neumarkt Shopping,Feminino,Moda,4,5,5,14,VIP
4290,981.85,4,1,Neumarkt Shopping,Feminino,Moda,5,4,3,12,Premium
4294,42.8,1,44,Nações Shopping,Masculino,Gastronomia,2,1,1,4,Pontual
4322,2653.03,3,1,Nações Shopping,Masculino,Calçados,5,4,5,14,VIP
4329,75.9,1,57,Neumarkt Shopping,Masculino,Gastronomia,2,1,1,4,Pontual
4362,7174.78,19,50,Garten Shopping,Masculino,Serviços,4,5,5,14,VIP
4384,54.98,1,72,Continente Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
4408,1287.87,7,0,Nações Shopping,Feminino,Moda,5,5,4,14,VIP
4424,1522.0,2,43,Nações Shopping,Masculino,Moda,2,2,5,9,Potencial
4430,329.97,1,75,Continente Shopping,Feminino,Moda,1,1,2,4,Pontual
4564,1271.69,4,64,Balneário Shopping,Masculino,Moda,1,4,4,9,Potencial
4623,3715.13,64,0,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4624,2509.49,16,1,Nações Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4629,22.0,2,54,Nações Shopping,Feminino,Gastronomia,1,2,1,4,Pontual
4682,1001.43,16,19,Nações Shopping,Feminino,Gastronomia,3,5,4,12,Premium
4732,89.25,3,48,Garten Shopping,Feminino,Gastronomia,4,3,1,8,Potencial
4851,510.31,5,15,Continente Shopping,Feminino,Beleza e Bem-estar,5,4,2,11,Premium
4866,1203.97,4,48,Continente Shopping,Feminino,Moda,4,4,4,12,Premium
4881,40.9,3,31,Garten Shopping,Feminino,Serviços,5,3,1,9,Potencial
4882,717.99,2,58,Balneário Shopping,Feminino,Gastronomia,2,2,3,7,Potencial
4892,1276.35,4,29,Continente Shopping,Masculino,Moda,5,4,4,13,VIP
4898,955.3299999999999,7,17,Balneário Shopping,Feminino,Serviços,5,5,3,13,VIP
4921,472.03000000000003,6,35,Neumarkt Shopping,Feminino,Gastronomia,4,4,2,10,Premium
4931,749.46,3,71,Garten Shopping,Feminino,Presentes e Acessórios,1,3,3,7,Potencial
5054,1507.53,2,1,Nações Shopping,Masculino,Esportes,5,2,5,12,Premium
5097,3264.16,21,8,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
5114,986.24,17,24,Nações Shopping,Feminino,Moda,3,5,4,12,Premium
5123,453.19,6,65,Continente Shopping,Feminino,Gastronomia,1,4,2,7,Potencial
5131,84.0,1,85,Continente Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
5134,2556.98,8,15,Continente Shopping,Feminino,Moda,5,5,5,15,VIP
5157,104.46,2,50,Neumarkt Shopping,Feminino,Pets,3,2,1,6,Pontual
5159,564.2,3,52,Continente Shopping,Feminino,Moda,3,3,3,9,Potencial
5233,375.7,2,50,Continente Shopping,Feminino,Esportes,3,2,2,7,Potencial
5266,1535.27,3,57,Continente Shopping,Masculino,Moda,2,3,4,9,Potencial
5322,1678.77,27,20,Neumarkt Shopping,Feminino,Gastronomia,5,5,4,14,VIP
5430,627.35,4,56,Neumarkt Shopping,Feminino,Farmácias,2,4,3,9,Potencial
5521,7.0,1,3,Norte Shopping,Feminino,Serviços,5,1,1,7,Potencial
5529,417.16,9,4,Neumarkt Shopping,Feminino,Eletrodomésticos,5,5,2,12,Premium
5560,329.99,1,56,Balneário Shopping,Masculino,Calçados,2,1,1,4,Pontual
5622,99.0,1,78,Continente Shopping,Feminino,Moda,1,1,1,3,Pontual
5653,1130.36,5,57,Neumarkt Shopping,Feminino,Beleza e Bem-estar,2,4,4,10,Premium
5685,482.49,6,4,Continente Shopping,Feminino,Gastronomia,5,4,2,11,Premium
5737,2786.23,10,50,Nações Shopping,Masculino,Moda,2,5,5,12,Premium
5744,1518.3899999999999,9,73,Neumarkt Shopping,Feminino,Moda,1,5,4,10,Premium
5812,909.32,4,49,Continente Shopping,Feminino,Esportes,4,4,4,12,Premium
5864,61.8,2,17,Nações Shopping,Masculino,Gastronomia,3,2,1,6,Pontual
5923,25.0,1,86,Continente Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
5998,612.73,3,2,Nações Shopping,Masculino,Casa e Decoração,5,4,3,12,Premium
6115,398.0,1,51,Continente Shopping,Feminino,Moda,3,1,2,6,Pontual
6122,565.99,5,16,Norte Shopping,Masculino,Gastronomia,3,5,2,10,Premium
6243,35.0,1,50,Balneário Shopping,Feminino,Serviços,4,1,1,6,Pontual
6270,158.9,2,85,Neumarkt Shopping,Feminino,Beleza e Bem-estar,1,2,1,4,Pontual
6322,270.0,1,49,Garten Shopping,Masculino,Telefonia,4,1,1,6,Pontual
6380,1212.8,4,30,Neumarkt Shopping,Masculino,Moda,4,4,4,12,Premium
6417,10000.0,2,55,Nações Shopping,Masculino,Moda,1,2,5,8,Potencial
6425,111.69999999999999,3,63,Nações Shopping,Feminino,Gastronomia,1,4,1,6,Pontual
6460,2654.86,7,36,Garten Shopping,Feminino,Moda,5,5,5,15,VIP
6622,1369.68,2,14,Nações Shopping,Feminino,Esportes,3,2,4,9,Potencial
6652,421.34000000000003,3,64,Neumarkt Shopping,Masculino,Farmácias,1,3,2,6,Pontual
6706,613.94,3,56,Neumarkt Shopping,Feminino,Beleza e Bem-estar,2,3,3,8,Potencial
7008,539.8,1,55,Continente Shopping,Feminino,Moda Feminina,2,1,2,5,Pontual
7247,299.70000000000005,2,86,Continente Shopping,Masculino,Moda,1,2,1,4,Pontual
7321,79.69999999999999,2,23,Garten Shopping,Outro,Moda,5,2,1,8,Potencial
7359,11.98,1,49,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,1,1,5,Pontual
7406,791.53,11,35,Garten Shopping,Feminino,Gastronomia,5,5,3,13,VIP
7521,5128.62,5,50,Balneário Shopping,Masculino,Serviços,4,4,5,13,VIP
7604,316.9,2,58,Garten Shopping,Masculino,Calçados,2,2,2,6,Pontual
7640,3607.99,17,46,Nações Shopping,Feminino,Moda,2,5,5,12,Premium
7646,704.7,1,65,Norte Shopping,Masculino,Moda,1,1,3,5,Pontual
7789,621.19,8,1,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
7808,1848.68,8,50,Neumarkt Shopping,Masculino,Moda,3,5,4,12,Premium
7842,689.95,1,56,Garten Shopping,Feminino,Moda,3,1,3,7,Potencial
7928,1548.75,8,22,Nações Shopping,Feminino,Moda,3,5,5,13,VIP
7968,471.99,3,43,Garten Shopping,Masculino,Calçados,5,3,2,10,Premium
8001,5337.93,29,11,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
8022,281.89,3,1,Nações Shopping,Masculino,Beleza e Bem-estar,5,4,2,11,Premium
8111,4233.09,5,44,Continente Shopping,Feminino,Livrarias,4,4,5,13,VIP
8273,2124.0,2,65,Continente Shopping,Feminino,Moda,1,2,5,8,Potencial
8311,150.93,4,11,Continente Shopping,Feminino,Eletrodomésticos,5,4,1,10,Premium
8341,14.0,1,50,Nações Shopping,Feminino,Serviços,2,1,1,4,Pontual
8354,2451.09,5,44,Continente Shopping,Feminino,Beleza e Bem-estar,4,4,5,13,VIP
8518,968.4,3,51,Continente Shopping,Masculino,Beleza e Bem-estar,3,3,4,10,Premium
8684,67.9,1,43,Balneário Shopping,Masculino,Livrarias,4,1,1,6,Pontual
8694,110.69999999999999,4,20,Balneário Shopping,Masculino,Gastronomia,5,4,1,10,Premium
8723,7082.679999999999,18,8,Neumarkt Shopping,Masculino,Moda,5,5,5,15,VIP
8734,888.29,4,23,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,4,3,12,Premium
8777,119.0,1,31,Continente Shopping,Feminino,Beleza e Bem-estar,5,1,1,7,Potencial
8849,1591.65,15,45,Nações Shopping,Feminino,Eletrodomésticos,2,5,5,12,Premium
8859,4012.6,30,3,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
8867,735.6,2,45,Garten Shopping,Masculino,Infantil,4,2,3,9,Potencial
8920,2476.39,9,31,Nações Shopping,Feminino,Moda,2,5,5,12,Premium
9000,3328.86,12,6,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
9096,352.6,1,2,Nações Shopping,Feminino,Joalheria,5,1,2,8,Potencial
9097,573.97,3,55,Continente Shopping,Feminino,Moda,2,3,3,8,Potencial
9129,991.52,24,0,Continente Shopping,Masculino,Gastronomia,5,5,4,14,VIP
9145,1225.75,9,5,Norte Shopping,Feminino,Gastronomia,5,5,4,14,VIP
9260,152.99,5,50,Continente Shopping,Feminino,Gastronomia,3,4,1,8,Potencial
9356,259.89,2,40,Garten Shopping,Masculino,Infantil,5,2,1,8,Potencial
9484,419.03,5,51,Continente Shopping,Masculino,Gastronomia,3,4,2,9,Potencial
9496,637.5,2,2,Norte Shopping,Masculino,Livrarias,5,3,2,10,Premium
9497,6540.46,17,7,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
9547,18.0,1,9,Norte Shopping,Feminino,Serviços,4,1,1,6,Pontual
9550,367.01,1,39,Garten Shopping,Masculino,Gastronomia,5,1,2,8,Potencial
9604,719.06,3,9,Nações Shopping,Masculino,Moda,4,4,3,11,Premium
9736,141.7,1,65,Nações Shopping,Feminino,Pets,1,1,1,3,Pontual
9785,1917.7,13,36,Neumarkt Shopping,Masculino,Eletrodomésticos,4,5,4,13,VIP
9830,799.93,1,65,Continente Shopping,Masculino,Esportes,1,1,3,5,Pontual
9843,828.79,3,8,Nações Shopping,Feminino,Eletrodomésticos,4,4,3,11,Premium
9889,1199.0,1,55,Continente Shopping,Masculino,Ótica,2,1,4,7,Potencial
9928,521.81,3,1,Nações Shopping,Masculino,Moda,5,4,2,11,Premium
10057,16.0,1,74,Continente Shopping,Masculino,Serviços,1,1,1,3,Pontual
10059,4027.74,33,2,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
10061,907.44,10,30,Neumarkt Shopping,Masculino,Gastronomia,4,5,3,12,Premium
10368,230.06,7,20,Nações Shopping,Masculino,Pets,3,5,1,9,Potencial
10378,244.05,2,45,Neumarkt Shopping,Masculino,Beleza e Bem-estar,4,2,1,7,Potencial
10401,1357.29,23,27,Nações Shopping,Feminino,Gastronomia,3,5,4,12,Premium
10618,69.89,2,81,Continente Shopping,Feminino,Casa e Decoração,1,2,1,4,Pontual
10683,29.0,2,50,Norte Shopping,Masculino,Serviços,2,3,1,6,Pontual
10700,2.93,1,54,Neumarkt Shopping,Feminino,Presentes e Acessórios,2,1,1,4,Pontual
10837,52.9,1,46,Nações Shopping,Masculino,Gastronomia,2,1,1,4,Pontual
10858,3105.9100000000003,19,32,Norte Shopping,Feminino,Gastronomia,2,5,5,12,Premium
10913,635.39,7,0,Garten Shopping,Feminino,Moda,5,5,3,13,VIP
10926,2453.0,2,50,Neumarkt Shopping,Masculino,Calçados,3,2,5,10,Premium
10957,541.88,3,51,Garten Shopping,Feminino,Gastronomia,3,3,3,9,Potencial
10970,15.0,1,71,Norte Shopping,Masculino,Serviços,1,1,1,3,Pontual
11021,786.79,5,67,Nações Shopping,Feminino,Moda,1,5,3,9,Potencial
11092,499.99,1,49,Garten Shopping,Masculino,Esportes,4,1,2,7,Potencial
11145,792.16,3,89,Balneário Shopping,Masculino,Moda,1,3,3,7,Potencial
11165,450.91999999999996,2,49,Continente Shopping,Feminino,Moda,4,2,2,8,Potencial
11179,464.7,1,70,Neumarkt Shopping,Feminino,Moda,1,1,2,4,Pontual
11237,10.0,1,11,Norte Shopping,Masculino,Serviços,4,1,1,6,Pontual
11256,2025.46,9,52,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,5,5,13,VIP
11267,857.2199999999999,5,49,Neumarkt Shopping,Masculino,Eletrodomésticos,3,4,3,10,Premium
11272,4188.38,28,8,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
11287,9.0,1,14,Nações Shopping,Feminino,Serviços,3,1,1,5,Pontual
11308,397.95,1,2,Nações Shopping,Feminino,Moda,5,1,2,8,Potencial
11447,99.99,1,59,Neumarkt Shopping,Feminino,Infantil,2,1,1,4,Pontual
11457,561.9100000000001,5,45,Neumarkt Shopping,Masculino,Serviços,4,4,2,10,Premium
11488,624.8,2,50,Neumarkt Shopping,Feminino,Presentes e Acessórios,3,2,3,8,Potencial
11563,2213.28,30,7,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
11610,1068.24,6,18,Neumarkt Shopping,Masculino,Moda,5,4,4,13,VIP
11656,685.36,3,0,Nações Shopping,Feminino,Moda,5,4,3,12,Premium
11669,364.91,3,6,Neumarkt Shopping,Masculino,Esportes,5,3,2,10,Premium
11675,57.989999999999995,3,50,Nações Shopping,Masculino,Serviços,2,4,1,7,Potencial
11750,159.98,1,57,Norte Shopping,Feminino,Moda,1,1,1,3,Pontual
11803,1687.55,38,2,Continente Shopping,Feminino,Gastronomia,5,5,4,14,VIP
11812,3250.25,3,51,Continente Shopping,Masculino,Moda,3,3,5,11,Premium
11842,1364.4,1,53,Continente Shopping,Feminino,Beleza e Bem-estar,3,1,4,8,Potencial
11864,14.0,1,65,Nações Shopping,Masculino,Serviços,1,1,1,3,Pontual
11916,3225.49,16,10,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
11938,58.0,1,63,Nações Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
11980,702.1,1,70,Garten Shopping,Feminino,Livrarias,1,1,3,5,Pontual
12000,249.94,1,1,Norte Shopping,Masculino,Casa e Decoração,5,1,1,7,Potencial
12023,3445.35,37,1,Balneário Shopping,Masculino,Gastronomia,5,5,5,15,VIP
12316,431.67,3,22,Nações Shopping,Feminino,Gastronomia,3,4,2,9,Potencial
12491,509.96000000000004,2,59,Garten Shopping,Feminino,Esportes,2,2,2,6,Pontual
12506,12485.59,20,3,Balneário Shopping,Feminino,Moda,5,5,5,15,VIP
12535,218.6,2,50,Norte Shopping,Masculino,Moda,2,3,1,6,Pontual
12540,343.26,5,44,Nações Shopping,Feminino,Gastronomia,2,5,2,9,Potencial
12565,109.02,3,69,Nações Shopping,Masculino,Gastronomia,1,4,1,6,Pontual
