perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,2551,7185448.9,12.700509604076833,4.666797334378675,4.759702077616621,4.522148177185417,13.948647589180714,2816.7185025480208,15.49,34.91
Premium,4640,7265789.74,4.018103448275862,3.534698275862069,3.662931034482759,3.674784482758621,10.872413793103448,1565.9029612068966,28.18,35.3
Potencial,5444,4853875.79,2.2174871418074944,2.689933872152829,2.657604702424688,2.6776267450404116,8.025165319617928,891.600990080823,33.06,23.58
Pontual,3832,1280607.74,1.3342901878914406,1.6844989561586639,1.5112212943632568,1.6265657620041754,4.822286012526096,334.1878235908142,23.27,6.22
