perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,2406,6879121.31,13.467996674979219,4.442643391521197,4.829592684954281,4.556525353283458,13.828761429758936,2859.152664172901,14.61,33.42
Premium,5022,7978750.01,3.73436877737953,3.663679808841099,3.5,3.719036240541617,10.882716049382717,1588.7594603743528,30.5,38.76
Potencial,5160,4460394.78,2.313372093023256,2.630232558139535,2.7699612403100775,2.622480620155039,8.022674418604652,864.4175930232559,31.34,21.67
Pontual,3879,1267456.07,1.3232791956689869,1.7378190255220418,1.5238463521526167,1.605826243877288,4.867491621551946,326.7481490074762,23.56,6.16
