shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Garten Shopping,3338,4008096.56,2.3867585380467347,2.9973037747153985,2.8684841222288795,8.252546434991013,1200.747920910725,370,1115702.32,3015.4116756756757,707,1363640.82,1928.7706082036775,1234,1170903.39,948.8682252836304,1027,357850.03,348.4420934761441,19.47
Norte Shopping,3132,3659276.55,3.769795657726692,2.792464878671775,3.147828863346105,9.710089399744572,1168.3513888888888,420,757503.86,1803.580619047619,1457,2125757.56,1458.9962663006177,819,636951.62,777.7187057387057,436,139063.51,318.953004587156,17.78
Nações Shopping,3316,3445628.76,3.651387213510253,2.896562123039807,2.8489143546441498,9.39686369119421,1039.0919059107357,475,1002330.35,2110.1691578947366,1267,1650446.15,1302.641002367798,990,630897.99,637.2706969696969,584,161954.27,277.31895547945203,16.74
Neumarkt Shopping,2367,3366987.66,2.7207435572454584,3.1051964512040557,3.072665821715251,8.898605830164765,1422.470494296578,436,1523763.18,3494.8696788990824,534,927356.72,1736.6230711610485,740,697677.14,942.8069459459459,657,218190.62,332.10140030441397,16.36
Balneário Shopping,2023,3303183.78,2.5358378645575876,3.151754819574889,3.1967375185368265,8.884330202669304,1632.8145229856648,350,1414789.95,4042.257,509,1033535.18,2030.5209823182713,598,664713.39,1111.5608528428095,566,190145.26,335.94568904593643,16.05
Continente Shopping,2291,2802548.86,2.5966826713225664,3.1946748144914885,2.959406372762986,8.75076385857704,1223.2862767350503,355,1065031.65,3000.089154929577,548,878013.58,1602.2145620437955,779,659251.25,846.2788831835687,609,200252.38,328.8216420361248,13.61
