perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;11620,79;19,63;42;38
Pontual;Balneário Shopping;Feminino;2;Zara;11472,5;19,38;29;28
Pontual;Balneário Shopping;Feminino;3;Centauro;6251,67;10,56;21;20
Pontual;Balneário Shopping;Feminino;4;Riachuelo;5580,62;9,43;28;25
Pontual;Balneário Shopping;Feminino;5;C&A;5485,26;9,27;26;23
Pontual;Balneário Shopping;Feminino;6;Natura;5453,74;9,21;26;26
Pontual;Balneário Shopping;Feminino;7;Sephora;3991,5;6,74;13;13
Pontual;Balneário Shopping;Feminino;8;Studio Z;3805,07;6,43;22;17
Pontual;Balneário Shopping;Feminino;9;World Tennis;3024,9;5,11;7;7
Pontual;Balneário Shopping;Feminino;10;Alô Bebê;2511,77;4,24;5;4
Pontual;Balneário Shopping;Masculino;1;Centauro;4344,5;15,8;14;14
Pontual;Balneário Shopping;Masculino;2;Renner;4192,13;15,25;18;18
Pontual;Balneário Shopping;Masculino;3;Zara;3260,25;11,86;13;10
Pontual;Balneário Shopping;Masculino;4;C&A;3037,62;11,05;12;10
Pontual;Balneário Shopping;Masculino;5;Riachuelo;2624,2200000000003;9,54;8;8
Pontual;Balneário Shopping;Masculino;6;Natura;2283,7799999999997;8,31;10;10
Pontual;Balneário Shopping;Masculino;7;Superlegal Brinquedos;2160,81;7,86;7;7
Pontual;Balneário Shopping;Masculino;8;Chilli Beans;2145,42;7,8;5;5
Pontual;Balneário Shopping;Masculino;9;Adcos;1767,8;6,43;4;4
Pontual;Balneário Shopping;Masculino;10;Ri Happy;1678,9;6,11;6;6
Pontual;Continente Shopping;Feminino;1;Centauro;10551,79;14,33;35;33
Pontual;Continente Shopping;Feminino;2;Nike Unite;8852,49;12,02;26;25
Pontual;Continente Shopping;Feminino;3;Renner;8604,7;11,68;38;35
Pontual;Continente Shopping;Feminino;4;DEMOCRATA;7911,48;10,74;24;23
Pontual;Continente Shopping;Feminino;5;ADCOS;7171,53;9,74;14;14
Pontual;Continente Shopping;Feminino;6;Polishop;7090,84;9,63;13;13
Pontual;Continente Shopping;Feminino;7;C&A;6757,24;9,18;28;27
Pontual;Continente Shopping;Feminino;8;O Boticário;6149,92;8,35;24;24
Pontual;Continente Shopping;Feminino;9;Damyller ;5304,0;7,2;12;11
Pontual;Continente Shopping;Feminino;10;Riachuelo;5249,33;7,13;27;23
Pontual;Continente Shopping;Masculino;1;Centauro;12709,49;19,78;34;32
Pontual;Continente Shopping;Masculino;2;Nike Unite;11977,11;18,64;36;30
Pontual;Continente Shopping;Masculino;3;DEMOCRATA;10079,779999999999;15,69;25;25
Pontual;Continente Shopping;Masculino;4;Empório Du Homem;6861,62;10,68;11;11
Pontual;Continente Shopping;Masculino;5;CLIFIELD;6075,65;9,45;18;16
Pontual;Continente Shopping;Masculino;6;Polishop;3925,69;6,11;9;9
Pontual;Continente Shopping;Masculino;7;Decathlon;3923,0600000000004;6,1;16;16
Pontual;Continente Shopping;Masculino;8;Renner;3482,15;5,42;13;11
Pontual;Continente Shopping;Masculino;9;Ojo by mr.ray;2640,0;4,11;3;3
Pontual;Continente Shopping;Masculino;10;Companhia da Moda;2588,4;4,03;6;6
