Metrica,High Spenders,Demais Clientes
Qtd Clientes,909.0,8173.0
Valor Total (R$),4283667.35,5371303.6
Ticket Medio (R$),4712.505335533553,657.200978832742
Freq Media Compras,5.380638063806381,3.0891961336106695
Idade Media,44.121038642404415,41.30092317445224
% Feminino,65.78657865786579,67.91875688241772
% Masculino,34.1034103410341,31.92218279701456
