persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,55602,71408013.47,416.86775460180917,3.8091435559871947,39.92640989131806,76.995084123797,68.19966208691699
Comprador Seletivo,2075,12275834.7,4553.359530923695,1.3701204819277109,38.93635486981678,2.8733642595028734,11.72428327986716
Senior Tradicional,8859,11873056.28,793.7315878767355,2.1319562027316854,62.64363923693419,12.267534445752268,11.339601634137823
Jovem Explorer,4702,3225719.2600000002,402.2908409542039,1.856018715440238,22.470650786899192,6.511112649726511,3.0807881752890887
Mae Moderna,400,2861070.59,231.63312778799656,37.75,41.3675,0.5539015440005539,2.7325231155855065
Executivo Exigente,229,1719828.81,239.15612563541285,36.76419213973799,40.11353711790393,0.3171086339403171,1.6425571583590026
Jovem Engajado,276,696759.22,188.45776359613953,14.916666666666666,22.532608695652176,0.3821920653603822,0.6654539322804082
Senior VIP,72,644068.52,272.7553894507337,33.625,61.666666666666664,0.09970227792009971,0.615130617564017
