faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1599.6307542857141,1673.9057545691905,0.0,940.6133333333333
Gen X (1965-1980),1609.4988092335823,1626.2842572680208,20.0,626.7362499999999
Gen Z (1997-2012),1041.2635986733003,1116.026090981222,0.0,974.2876923076923
Millennials (1981-1996),1422.7888922885902,1471.6962738382504,886.4133333333334,1057.2424
Nao Informado,386.86,867.95,885.3521359223301,0.0
Silent (antes 1946),1477.3519266055048,1647.3018032786886,0.0,0.0
