genero,qtd_clientes,valor_total,pct_clientes
Feminino,789,707720.84,66.3582842724979
Masculino,397,444724.82,33.38940285954584
Nao Informado,1,84.1,0.08410428931875526
Outro,2,2275.26,0.16820857863751051
