segmento,valor,clientes
Moda,463319.87,531
Eletrônicos,187150.99,44
Joalheria,86078.29000000001,48
Esportes,67484.55,136
Calçados,63777.8,104
Gastronomia,59899.03,339
Calçados Femininos,59388.07,59
Beleza e Bem-estar,40321.02,160
Casa e Decoração,33577.8,81
Pets,20032.82,112
Infantil,15933.86,56
Ótica,12214.67,8
Presentes e Acessórios,11710.2,30
Livrarias,9018.31,64
Outros,7133.16,22
Farmácias,5686.97,38
Papelaria,4810.75,23
Serviços,4290.0,225
Eletrodomésticos,2339.86,44
Lazer,343.0,6
