faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1001.0787903225806,1063.254927536232,0.0,0.0
Gen X (1965-1980),956.5220806451614,1066.068986013986,0.0,592.48
Gen Z (1997-2012),783.9138022813688,1042.6963529411764,1035.0,0.0
Millennials (1981-1996),921.5878026070764,1002.9393300248139,0.0,0.0
Nao Informado,61.84,0.0,239.91,0.0
Silent (antes 1946),1402.455,616.2233333333334,0.0,0.0
