Metrica,High Spenders,Demais Clientes
Qtd Clientes,294.0,2639.0
Valor Total (R$),1151102.86,1639686.1
Ticket Medio (R$),3915.3158503401364,621.3285714285714
Freq Media Compras,6.619047619047619,3.2497158014399394
Idade Media,41.61664953751285,41.36451650530736
% Feminino,68.36734693877551,71.3527851458886
% Masculino,31.63265306122449,28.533535430087152
