loja,valor,clientes
Renner,67077.32,144
Samsung,39224.0,9
Riachuelo,21494.31,61
C&A,17818.97,75
FATIMA ESPORTES,12541.61,15
Centauro,11339.44,30
Beagle,8712.33,9
Santo Boteco,7486.5,11
Luz da Lua,7279.3,7
Cassol Centerlar,6662.73,17
Vivara,6208.0,7
Pittol,5946.36,25
Cobasi,5917.7699999999995,36
Fátima Bebê,5897.79,5
Arezzo,5764.33,9
GrandVision by Fototica,5739.97,1
Empório Du Homem,5694.9,2
Youcom,5496.12,17
Békko,5347.5,4
Live!,4967.48,5
