segmento,valor,clientes
Moda,156688.37,268
Eletrônicos,39224.0,9
Gastronomia,37323.36,212
Esportes,24176.03,44
Beleza e Bem-estar,14822.39,68
Infantil,14698.32,32
Calçados,12671.28,39
Casa e Decoração,8829.13,35
Calçados Femininos,7279.3,7
Joalheria,6867.1,12
Pets,5917.7699999999995,36
Ótica,5739.97,1
Serviços,5030.38,60
Eletrodomésticos,4129.58,50
Livrarias,4041.2799999999997,30
Farmácias,3925.87,24
Outros,2273.9,9
Presentes e Acessórios,2139.02,6
Não informado,1812.29,9
Papelaria,820.2,12
