faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),26682.35,4635.88,0.0,0.0
25-39 (Millennials),319963.76,105284.76,686.51,249.9
40-54 (Gen X),556357.91,204509.43,0.0,0.0
55-69 (Boomers),155157.49,71579.65000000001,0.0,0.0
70+ (Silent),24985.39,6585.92,0.0,0.0
Nao Informado,0.0,0.0,537.01,0.0
