faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),4,10708.0,2677.0,2.484472049689441
25-39 (Millennials),54,167025.16,3093.0585185185187,33.54037267080746
40-54 (Gen X),77,408242.69,5301.853116883117,47.82608695652174
55-69 (Boomers),23,119944.75,5214.989130434783,14.285714285714285
70+ (Silent),3,12201.25,4067.0833333333335,1.8633540372670807
