faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1009.6378021978021,1063.42,0.0,0.0
Gen X (1965-1980),1077.1388106796117,894.0640000000001,0.0,0.0
Gen Z (1997-2012),638.2554347826087,574.0733333333334,658.5,0.0
Millennials (1981-1996),862.0267548500882,927.9061214953272,28.01,249.9
Nao Informado,0.0,0.0,537.01,0.0
Silent (antes 1946),0.0,559.75,0.0,0.0
