persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,1242,855679.72,448.8299560028975,1.6167471819645733,40.814665592264305,77.52808988764045,57.92516078691703
Comprador Seletivo,58,361328.23,5323.222241379311,1.1379310344827587,40.706896551724135,3.620474406991261,24.460081652516127
Senior Tradicional,248,232147.68,700.5124254032258,1.3991935483870968,62.29032258064516,15.480649188514356,15.71521607443234
Jovem Explorer,54,28060.33,386.44086419753086,1.3703703703703705,22.61111111111111,3.3707865168539324,1.8995414861344988
