segmento,valor,clientes
Moda,745126.3,957
Joalheria,124444.5,25
Calçados,12753.72,14
Infantil,10129.36,22
Beleza e Bem-estar,9362.5,18
Gastronomia,7568.83,35
Telefonia,6499.0,1
Moda Feminina,4255.9,3
Presentes e Acessórios,4178.0,6
Esportes,1089.92,4
Papelaria,449.5,2
Supermercado,441.98,2
Farmácias,308.74,3
Casa e Decoração,182.96,2
Livrarias,89.35,1
