faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),90,85214.35,8.771929824561402
Gen X (1965-1980),357,293502.06,34.7953216374269
Gen Z (1997-2012),74,61759.76,7.212475633528265
Millennials (1981-1996),504,485844.64,49.122807017543856
Silent (antes 1946),1,559.75,0.09746588693957114
