segmento,valor,clientes
Moda,116146.55,251
Casa e Decoração,53021.61,143
Eletrônicos,50168.76,22
Esportes,41149.12,110
Eletrodomésticos,30798.199999999997,72
Telefonia,27561.0,16
Supermercado,26554.21,116
Beleza e Bem-estar,23476.22,88
Calçados,20470.37,61
Gastronomia,17088.89,150
Infantil,12678.24,56
Pets,12544.2,83
Joalheria,8599.0,24
Papelaria,4858.57,36
Livrarias,3127.8,31
Lazer,859.0,4
Presentes e Acessórios,841.61,13
Gastronomia - Sorvetes,762.4,28
Ótica,629.96,2
