perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,11861,40682598.05,10.386308068459657,4.509653486215328,4.754067953798162,4.605766798752213,13.869488238765703,3429.9467203439845,16.42,38.86
Premium,19428,35530572.65,3.9239242330656783,3.509573810994441,3.6771669754992793,3.7223594811612104,10.909100267654932,1828.8332638459954,26.9,33.93
Potencial,23774,21765883.3,2.125178766719946,2.7917052241944984,2.625136703962312,2.588121477244048,8.004963405400858,915.5330739463279,32.92,20.79
Pontual,17151,6724335.96,1.3041222086175732,1.6674829456008395,1.5395020698501545,1.6421782986414786,4.849163314092473,392.06669931782403,23.75,6.42
