shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,18317,33681243.77,3.0,3.0,3.0,9.0,1838.7969520117924,2988,13640970.28,4565.25109772423,4988,11463832.55,2298.2823877305536,5983,6447227.71,1077.5911265251546,4358,2129213.23,488.57577558513077,32.17
Garten Shopping,14061,19373991.0,3.000142237394211,2.999857762605789,2.999857762605789,8.999857762605789,1377.852997653083,2333,7125442.62,3054.1974367766825,3781,6693239.47,1770.2299576831526,4572,4268786.54,933.6803455818023,3375,1286522.37,381.19181333333336,18.5
Neumarkt Shopping,12157,18875102.19,3.0,3.0,3.0,9.0,1552.611844204985,2111,7696080.32,3645.7036096636666,3167,6125342.8,1934.1151878749604,3908,3877542.0100000002,992.2062461617196,2971,1176137.06,395.87245371928645,18.03
Continente Shopping,13959,17095814.5,3.0,3.0,3.0,9.0,1224.7162762375528,2291,6498005.09,2836.3182409428196,3742,5612964.08,1499.9904008551578,4634,3776699.41,814.9977147173068,3292,1208145.92,366.99450789793434,16.33
Nações Shopping,7860,8532170.35,3.0,3.0,3.0,9.0,1085.5178562340966,1299,3314254.76,2551.3893456505,2077,2777436.25,1337.2345931632162,2583,1809967.26,700.7229036004646,1901,630512.08,331.67389794844814,8.15
Norte Shopping,5860,7145068.15,3.0,3.0,3.0,9.0,1219.2949061433449,934,2250334.48,2409.3516916488225,1599,2636449.33,1648.8113383364603,1945,1783767.16,917.1039383033418,1382,474517.18,343.3554124457308,6.82
