shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,18317,33681243.77,3.092646175683791,3.072719331768303,3.2837800949937215,9.449145602445816,1838.7969520117924,3551,14827332.57,4175.537192340186,5486,11670245.26,2127.2776631425445,5849,5713141.36,976.772330312874,3431,1470524.58,428.59941125036437,32.17
Garten Shopping,14061,19373991.0,2.98478059881943,2.989545551525496,2.935210866936918,8.909537017281844,1377.852997653083,2182,6886870.46,3156.2192758936753,3750,6769092.95,1805.0914533333334,4700,4390057.76,934.0548425531914,3429,1327969.83,387.27612423447073,18.5
Neumarkt Shopping,12157,18875102.19,3.125771160648186,3.0470510816813356,3.0460639960516573,9.21888623838118,1552.611844204985,2366,8277583.01,3498.5557945900255,3219,5897612.61,1832.1256943150047,3836,3650546.87,951.6545542231491,2736,1049359.7,383.5379020467836,18.03
Continente Shopping,13959,17095814.5,2.8782864102013037,3.0502901353965184,2.8830861809585215,8.811662726556344,1224.7162762375528,2040,6020890.73,2951.417024509804,3655,5746385.08,1572.1983803009575,4729,3972681.48,840.0679805455699,3535,1355857.21,383.55225176803395,16.33
Nações Shopping,7860,8532170.35,2.997709923664122,2.903053435114504,2.7416030534351146,8.64236641221374,1085.5178562340966,1105,3043622.75,2754.4097285067874,1934,2743557.08,1418.5920785935884,2619,1943076.3,741.9153493699886,2202,801914.22,364.17539509536783,8.15
Norte Shopping,5860,7145068.15,2.77901023890785,2.7104095563139934,2.797952218430034,8.287372013651877,1219.2949061433449,617,1626298.53,2635.8160940032417,1384,2703679.67,1953.5257731213871,2041,2096379.53,1027.1335276825087,1818,718710.42,395.3302640264027,6.82
