faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),1,1175.25,1.4705882352941175
25-39 (Millennials),24,12887.33,35.294117647058826
40-54 (Gen X),38,31858.8,55.88235294117647
55-69 (Boomers),4,4313.52,5.88235294117647
70+ (Silent),1,978.87,1.4705882352941175
