perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Zara;78176,85;21,67;238;212
Pontual;Balneário Shopping;Feminino;2;Renner;69451,98;19,25;279;249
Pontual;Balneário Shopping;Feminino;3;Outback Steakhouse;42174,33;11,69;144;117
Pontual;Balneário Shopping;Feminino;4;Centauro;32492,18;9,01;104;98
Pontual;Balneário Shopping;Feminino;5;C&A;31870,93;8,83;142;129
Pontual;Balneário Shopping;Feminino;6;Sephora;30573,739999999998;8,47;98;88
Pontual;Balneário Shopping;Feminino;7;Riachuelo;28585,44;7,92;139;125
Pontual;Balneário Shopping;Feminino;8;O Boticário;19070,78;5,29;101;95
Pontual;Balneário Shopping;Feminino;9;Studio Z;14363,93;3,98;85;71
Pontual;Balneário Shopping;Feminino;10;Livrarias Catarinense;14022,38;3,89;136;113
Pontual;Balneário Shopping;Masculino;1;Zara;41302,13;21,13;127;108
Pontual;Balneário Shopping;Masculino;2;Outback Steakhouse;33954,72;17,37;113;99
Pontual;Balneário Shopping;Masculino;3;Renner;29383,08;15,03;114;102
Pontual;Balneário Shopping;Masculino;4;Centauro;22517,91;11,52;68;67
Pontual;Balneário Shopping;Masculino;5;.;18394,48;9,41;40;37
Pontual;Balneário Shopping;Masculino;6;C&A;14560,7;7,45;49;48
Pontual;Balneário Shopping;Masculino;7;Virus 41;9187,279999999999;4,7;18;18
Pontual;Balneário Shopping;Masculino;8;Ri Happy;9073,630000000001;4,64;36;33
Pontual;Balneário Shopping;Masculino;9;O Boticário;8688,73;4,45;44;40
Pontual;Balneário Shopping;Masculino;10;Riachuelo;8397,6;4,3;35;33
Pontual;Continente Shopping;Feminino;1;Renner;42495,06;19,28;201;183
Pontual;Continente Shopping;Feminino;2;Nike Unite;32168,73;14,6;102;93
Pontual;Continente Shopping;Feminino;3;C&A;31620,46;14,35;144;127
Pontual;Continente Shopping;Feminino;4;Riachuelo;25917,53;11,76;126;111
Pontual;Continente Shopping;Feminino;5;Centauro;20383,58;9,25;74;71
Pontual;Continente Shopping;Feminino;6;Decathlon;17936,23;8,14;94;85
Pontual;Continente Shopping;Feminino;7;Arezzo;13936,59;6,32;38;35
Pontual;Continente Shopping;Feminino;8;Kalunga;13156,12;5,97;111;95
Pontual;Continente Shopping;Feminino;9;Livrarias Catarinense;12966,1;5,88;127;109
Pontual;Continente Shopping;Feminino;10;Studio Z;9794,58;4,44;61;58
Pontual;Continente Shopping;Masculino;1;Nike Unite;34029,76;21,5;93;86
Pontual;Continente Shopping;Masculino;2;Renner;21292,21;13,45;91;81
Pontual;Continente Shopping;Masculino;3;Centauro;17947,91;11,34;60;56
Pontual;Continente Shopping;Masculino;4;C&A;16792,1;10,61;72;67
Pontual;Continente Shopping;Masculino;5;Decathlon;16072,21;10,15;87;79
Pontual;Continente Shopping;Masculino;6;Forneria Carbone;13063,75;8,25;37;37
Pontual;Continente Shopping;Masculino;7;Clifield;10329,35;6,52;26;25
Pontual;Continente Shopping;Masculino;8;Democrata;10006,5;6,32;30;29
Pontual;Continente Shopping;Masculino;9;Hering Store;9560,79;6,04;36;32
