cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
1790,144.47,1,21,Continente Shopping,Feminino,Esportes,4,1,1,6,Pontual
1822,164.9,1,6,Balneário Shopping,Feminino,Moda,5,1,1,7,Potencial
1934,973.91,10,7,Neumarkt Shopping,Feminino,Casa e Decoração,5,5,4,14,VIP
1982,349.93,1,22,Balneário Shopping,Feminino,Calçados Femininos,4,1,2,7,Potencial
2027,1049.44,4,28,Balneário Shopping,Feminino,Moda,1,4,4,9,Potencial
2035,317.8,4,26,Garten Shopping,Masculino,Gastronomia - Sorvetes,2,4,2,8,Potencial
2040,539.91,4,10,Balneário Shopping,Feminino,Beleza e Bem-estar,5,4,3,12,Premium
2073,347.63,4,19,Garten Shopping,Feminino,Beleza e Bem-estar,5,4,2,11,Premium
2094,498.9,1,27,Balneário Shopping,Feminino,Livrarias,2,1,3,6,Pontual
2105,16.0,1,22,Neumarkt Shopping,Masculino,Serviços,4,1,1,6,Pontual
2140,1369.92,5,23,Norte Shopping,Feminino,Calçados,3,4,4,11,Premium
2166,516.86,6,6,Continente Shopping,Feminino,Moda,5,5,3,13,VIP
2191,579.7,1,21,Norte Shopping,Masculino,Beleza e Bem-estar,4,1,3,8,Potencial
2213,96.47,2,11,Neumarkt Shopping,Masculino,Gastronomia,5,2,1,8,Potencial
2246,1109.34,5,22,Balneário Shopping,Feminino,Gastronomia,4,4,4,12,Premium
2254,414.49,4,21,Garten Shopping,Feminino,Beleza e Bem-estar,4,4,2,10,Premium
2274,1232.24,4,23,Continente Shopping,Feminino,Calçados,3,4,4,11,Premium
2292,250.78,4,21,Norte Shopping,Feminino,Beleza e Bem-estar,4,4,1,9,Potencial
2315,389.98,1,30,Balneário Shopping,Masculino,Esportes,1,1,2,4,Pontual
2325,157.05,1,20,Garten Shopping,Feminino,Papelaria,5,1,1,7,Potencial
2360,419.45,2,26,Neumarkt Shopping,Feminino,Casa e Decoração,2,2,2,6,Pontual
2374,2573.36,23,14,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2377,173.83999999999997,2,9,Continente Shopping,Masculino,Esportes,5,2,1,8,Potencial
2396,1428.6200000000001,4,23,Continente Shopping,Feminino,Calçados,3,4,4,11,Premium
2423,99.9,1,7,Continente Shopping,Feminino,Livrarias,5,1,1,7,Potencial
2452,453.6,3,20,Balneário Shopping,Feminino,Gastronomia,5,3,2,10,Premium
2456,8029.23,8,7,Continente Shopping,Feminino,Moda,5,5,5,15,VIP
2460,149.89,1,29,Balneário Shopping,Feminino,Moda,1,1,1,3,Pontual
2487,2167.11,12,6,Neumarkt Shopping,Feminino,Moda,5,5,5,15,VIP
2497,703.3,2,28,Balneário Shopping,Feminino,Gastronomia,1,2,3,6,Pontual
2558,389.4,5,13,Garten Shopping,Masculino,Gastronomia,5,4,2,11,Premium
2588,299.98,3,27,Continente Shopping,Masculino,Gastronomia,2,3,2,7,Potencial
2600,459.96000000000004,2,19,Garten Shopping,Feminino,Esportes,5,2,2,9,Potencial
2632,30.0,1,20,Norte Shopping,Feminino,Não informado,5,1,1,7,Potencial
2643,774.27,6,6,Nações Shopping,Feminino,Gastronomia,5,5,3,13,VIP
2658,724.95,2,28,Garten Shopping,Masculino,Casa e Decoração,1,2,3,6,Pontual
2694,2310.85,10,25,Garten Shopping,Feminino,Moda,3,5,5,13,VIP
2738,345.0,1,27,Neumarkt Shopping,Masculino,Beleza e Bem-estar,2,1,2,5,Pontual
2747,22.0,1,25,Nações Shopping,Feminino,Não informado,3,1,1,5,Pontual
2883,212.98,1,22,Garten Shopping,Masculino,Esportes,4,1,1,6,Pontual
2888,209.99,1,20,Neumarkt Shopping,Masculino,Moda,5,1,1,7,Potencial
2945,184.6,2,25,Garten Shopping,Feminino,Gastronomia,3,2,1,6,Pontual
2955,287.0,2,20,Neumarkt Shopping,Feminino,Pets,5,2,2,9,Potencial
2987,3005.45,6,20,Balneário Shopping,Feminino,Gastronomia,5,5,5,15,VIP
2992,203.99,2,27,Garten Shopping,Feminino,Gastronomia,2,2,1,5,Pontual
2998,1195.28,3,24,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,3,4,10,Premium
3019,364.89,5,7,Nações Shopping,Masculino,Gastronomia,5,4,2,11,Premium
3065,25.0,1,28,Continente Shopping,Masculino,Serviços,1,1,1,3,Pontual
3151,2207.09,6,20,Balneário Shopping,Feminino,Gastronomia,5,5,5,15,VIP
3153,1948.9,10,23,Continente Shopping,Feminino,Moda,3,5,5,13,VIP
3184,445.0,1,22,Neumarkt Shopping,Feminino,Presentes e Acessórios,4,1,2,7,Potencial
3280,21.0,1,27,Norte Shopping,Masculino,Gastronomia,2,1,1,4,Pontual
3307,332.12,5,21,Norte Shopping,Feminino,Moda,4,4,2,10,Premium
3421,96.0,2,6,Nações Shopping,Masculino,Gastronomia,5,2,1,8,Potencial
3439,155.91,4,7,Neumarkt Shopping,Masculino,Gastronomia,5,4,1,10,Premium
3582,45.9,2,14,Continente Shopping,Feminino,Gastronomia,5,2,1,8,Potencial
3596,362.98,2,29,Garten Shopping,Feminino,Gastronomia,1,2,2,5,Pontual
3671,3091.72,31,10,Continente Shopping,Feminino,Gastronomia,5,5,5,15,VIP
3733,634.8299999999999,3,10,Nações Shopping,Masculino,Moda,5,3,3,11,Premium
3765,3078.42,9,10,Garten Shopping,Feminino,Moda,5,5,5,15,VIP
3801,6907.8,32,21,Garten Shopping,Feminino,Gastronomia,4,5,5,14,VIP
3828,346.73,5,14,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,4,2,11,Premium
3922,399.0,1,25,Garten Shopping,Masculino,Ótica,3,1,2,6,Pontual
3958,270.0,1,22,Continente Shopping,Feminino,Joalheria,4,1,2,7,Potencial
3965,700.3399999999999,5,20,Balneário Shopping,Feminino,Beleza e Bem-estar,5,4,3,12,Premium
3972,279.9,1,26,Neumarkt Shopping,Masculino,Presentes e Acessórios,2,1,2,5,Pontual
3981,7975.660000000001,16,20,Neumarkt Shopping,Masculino,Pets,5,5,5,15,VIP
3992,557.76,6,10,Garten Shopping,Masculino,Gastronomia,5,5,3,13,VIP
4018,809.6,1,22,Balneário Shopping,Feminino,Infantil,4,1,3,8,Potencial
4066,905.23,2,19,Garten Shopping,Feminino,Papelaria,5,2,4,11,Premium
4141,784.55,7,9,Continente Shopping,Feminino,Gastronomia,5,5,3,13,VIP
4152,59.98,1,18,Nações Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
4156,385.94,1,19,Nações Shopping,Feminino,Moda,5,1,2,8,Potencial
4183,165.7,1,25,Neumarkt Shopping,Feminino,Beleza e Bem-estar,3,1,1,5,Pontual
4205,16.0,1,25,Neumarkt Shopping,Feminino,Serviços,3,1,1,5,Pontual
4216,149.5,1,30,Balneário Shopping,Masculino,Moda,1,1,1,3,Pontual
4260,2426.0,1,25,Continente Shopping,Feminino,Telefonia,3,1,5,9,Potencial
4290,60.0,1,12,Neumarkt Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
4328,1512.21,3,20,Balneário Shopping,Masculino,Beleza e Bem-estar,5,3,4,12,Premium
4329,1196.3300000000002,7,28,Neumarkt Shopping,Masculino,Moda,1,5,4,10,Premium
4331,207.0,1,21,Norte Shopping,Masculino,Beleza e Bem-estar,4,1,1,6,Pontual
4391,24.0,1,24,Neumarkt Shopping,Feminino,Livrarias,3,1,1,5,Pontual
4449,894.74,8,21,Continente Shopping,Feminino,Moda,4,5,4,13,VIP
4481,1574.02,17,20,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4564,31.0,1,27,Continente Shopping,Masculino,Serviços,2,1,1,4,Pontual
4585,329.98,1,20,Norte Shopping,Feminino,Calçados,5,1,2,8,Potencial
4623,1033.93,10,8,Neumarkt Shopping,Feminino,Gastronomia,5,5,4,14,VIP
4660,2167.62,14,6,Continente Shopping,Masculino,Gastronomia,5,5,5,15,VIP
4677,359.2,2,20,Garten Shopping,Masculino,Gastronomia,5,2,2,9,Potencial
4682,440.93,4,11,Nações Shopping,Feminino,Calçados,5,4,2,11,Premium
4751,369.6,1,26,Balneário Shopping,Masculino,Moda,2,1,2,5,Pontual
4867,310.84,2,28,Continente Shopping,Masculino,Gastronomia,1,2,2,5,Pontual
4888,338.7,3,21,Norte Shopping,Masculino,Lazer,4,3,2,9,Potencial
4892,25.0,1,20,Continente Shopping,Masculino,Serviços,5,1,1,7,Potencial
4921,11387.78,38,20,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4948,285.1,2,22,Balneário Shopping,Masculino,Gastronomia,4,2,2,8,Potencial
4952,291.76,1,25,Balneário Shopping,Feminino,Gastronomia,3,1,2,6,Pontual
4978,246.6,1,27,Neumarkt Shopping,Feminino,Beleza e Bem-estar,2,1,1,4,Pontual
5010,167.87,1,27,Norte Shopping,Feminino,Moda,2,1,1,4,Pontual
5070,339.7,1,25,Norte Shopping,Masculino,Pets,3,1,2,6,Pontual
5097,1500.03,17,14,Neumarkt Shopping,Feminino,Gastronomia,5,5,4,14,VIP
5114,353.46,5,14,Nações Shopping,Feminino,Moda,5,4,2,11,Premium
5154,1181.69,4,27,Continente Shopping,Masculino,Presentes e Acessórios,2,4,4,10,Premium
5177,1705.1,6,29,Balneário Shopping,Masculino,Gastronomia,1,5,5,11,Premium
5183,574.87,3,20,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,3,3,11,Premium
5212,297.0,1,7,Continente Shopping,Masculino,Moda,5,1,2,8,Potencial
5233,569.0,6,20,Continente Shopping,Feminino,Gastronomia,5,5,3,13,VIP
5241,225.78,2,28,Continente Shopping,Feminino,Gastronomia,1,2,1,4,Pontual
5263,129.99,1,28,Neumarkt Shopping,Feminino,Moda,1,1,1,3,Pontual
5275,1523.82,2,25,Balneário Shopping,Feminino,Esportes,3,2,4,9,Potencial
5322,10.0,1,21,Neumarkt Shopping,Feminino,Serviços,4,1,1,6,Pontual
5338,1057.0,2,20,Continente Shopping,Feminino,Beleza e Bem-estar,5,2,4,11,Premium
5375,303.58,2,26,Neumarkt Shopping,Feminino,Casa e Decoração,2,2,2,6,Pontual
5396,139.99,2,26,Neumarkt Shopping,Feminino,Esportes,2,2,1,5,Pontual
5404,739.19,4,20,Balneário Shopping,Feminino,Beleza e Bem-estar,5,4,3,12,Premium
5434,3419.1,1,28,Norte Shopping,Masculino,Telefonia,1,1,5,7,Potencial
5437,339.96,1,26,Continente Shopping,Masculino,Moda,2,1,2,5,Pontual
5467,1229.68,2,26,Continente Shopping,Feminino,Esportes,2,2,4,8,Potencial
5509,359.88,2,25,Balneário Shopping,Feminino,Calçados,3,2,2,7,Potencial
5516,491.59,5,21,Neumarkt Shopping,Feminino,Gastronomia,4,4,3,11,Premium
5529,995.92,8,16,Neumarkt Shopping,Feminino,Gastronomia,5,5,4,14,VIP
5550,135.0,1,28,Neumarkt Shopping,Feminino,Lazer,1,1,1,3,Pontual
5551,552.3,1,28,Balneário Shopping,Feminino,Beleza e Bem-estar,1,1,3,5,Pontual
5685,830.75,8,17,Continente Shopping,Feminino,Gastronomia,5,5,4,14,VIP
5744,215.66000000000003,3,19,Neumarkt Shopping,Feminino,Gastronomia,5,3,1,9,Potencial
5752,249.96,1,9,Neumarkt Shopping,Masculino,Moda,5,1,1,7,Potencial
6057,1176.03,4,28,Continente Shopping,Feminino,Moda,1,4,4,9,Potencial
6058,278.94,5,20,Neumarkt Shopping,Feminino,Moda,5,4,2,11,Premium
6131,1637.72,17,25,Balneário Shopping,Feminino,Gastronomia,3,5,5,13,VIP
6208,229.22,5,6,Continente Shopping,Feminino,Gastronomia,5,4,1,10,Premium
6212,7190.98,4,29,Balneário Shopping,Masculino,Gastronomia,1,4,5,10,Premium
6238,1498.0,2,27,Neumarkt Shopping,Masculino,Joalheria,2,2,4,8,Potencial
6374,247.05,2,21,Balneário Shopping,Masculino,Gastronomia,4,2,1,7,Potencial
6380,312.07,4,22,Neumarkt Shopping,Masculino,Gastronomia,4,4,2,10,Premium
6399,292.6,1,15,Neumarkt Shopping,Feminino,Moda Feminina,5,1,2,8,Potencial
6460,28.98,1,23,Garten Shopping,Feminino,Farmácias,3,1,1,5,Pontual
6514,198.97,1,29,Continente Shopping,Masculino,Moda,1,1,1,3,Pontual
6768,472.4,3,29,Balneário Shopping,Feminino,Livrarias,1,3,2,6,Pontual
6832,526.98,4,27,Neumarkt Shopping,Masculino,Gastronomia,2,4,3,9,Potencial
6952,609.38,2,26,Continente Shopping,Masculino,Beleza e Bem-estar,2,2,3,7,Potencial
6979,89.0,1,16,Nações Shopping,Feminino,Infantil,5,1,1,7,Potencial
6990,759.3,3,20,Balneário Shopping,Feminino,Moda,5,3,3,11,Premium
7015,2115.9900000000002,4,22,Continente Shopping,Feminino,Joalheria,4,4,5,13,VIP
7098,459.0,1,26,Nações Shopping,Masculino,Moda,2,1,2,5,Pontual
7106,963.35,7,27,Continente Shopping,Masculino,Moda,2,5,4,11,Premium
7220,1378.96,2,20,Neumarkt Shopping,Masculino,Casa e Decoração,5,2,4,11,Premium
7275,407.81,4,19,Balneário Shopping,Feminino,Beleza e Bem-estar,5,4,2,11,Premium
7321,1083.3899999999999,5,22,Garten Shopping,Outro,Gastronomia,4,4,4,12,Premium
7436,31.95,1,19,Continente Shopping,Feminino,Eletrodomésticos,5,1,1,7,Potencial
7489,369.99,3,20,Balneário Shopping,Feminino,Beleza e Bem-estar,5,3,2,10,Premium
7580,378.22,2,29,Garten Shopping,Masculino,Gastronomia,1,2,2,5,Pontual
7593,788.99,2,20,Balneário Shopping,Masculino,Beleza e Bem-estar,5,2,3,10,Premium
7639,3706.31,6,22,Neumarkt Shopping,Feminino,Beleza e Bem-estar,4,5,5,14,VIP
7640,422.0,2,23,Nações Shopping,Feminino,Casa e Decoração,3,2,2,7,Potencial
7656,1771.71,10,26,Balneário Shopping,Feminino,Gastronomia,2,5,5,12,Premium
7691,5.0,1,15,Garten Shopping,Masculino,Presentes e Acessórios,5,1,1,7,Potencial
7739,85.8,1,29,Neumarkt Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
7789,665.64,7,20,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
7899,1079.28,2,29,Continente Shopping,Masculino,Esportes,1,2,4,7,Potencial
7928,999.4000000000001,4,14,Nações Shopping,Feminino,Moda,5,4,4,13,VIP
7949,329.73,2,22,Balneário Shopping,Feminino,Gastronomia,4,2,2,8,Potencial
8001,615.36,13,7,Neumarkt Shopping,Feminino,Gastronomia,5,5,3,13,VIP
8019,1998.99,2,26,Norte Shopping,Feminino,Casa e Decoração,2,2,5,9,Potencial
8139,523.9,2,20,Balneário Shopping,Feminino,Beleza e Bem-estar,5,2,3,10,Premium
8251,229.97,1,30,Neumarkt Shopping,Masculino,Calçados,1,1,1,3,Pontual
8265,432.6,1,27,Neumarkt Shopping,Feminino,Moda Feminina,2,1,2,5,Pontual
8273,114.6,2,21,Continente Shopping,Feminino,Beleza e Bem-estar,4,2,1,7,Potencial
8305,226.8,3,27,Balneário Shopping,Feminino,Gastronomia,2,3,1,6,Pontual
8354,762.25,4,28,Continente Shopping,Feminino,Moda,1,4,3,8,Potencial
8380,216.59,3,23,Balneário Shopping,Feminino,Livrarias,3,3,1,7,Potencial
8419,111.99000000000001,3,18,Balneário Shopping,Feminino,Beleza e Bem-estar,5,3,1,9,Potencial
8540,2660.38,10,12,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,5,5,15,VIP
8581,447.93,1,26,Balneário Shopping,Masculino,Calçados,2,1,2,5,Pontual
8613,1198.99,4,21,Norte Shopping,Feminino,Calçados,4,4,4,12,Premium
8643,374.78999999999996,2,24,Neumarkt Shopping,Feminino,Casa e Decoração,3,2,2,7,Potencial
8734,339.9,1,25,Neumarkt Shopping,Feminino,Moda,3,1,2,6,Pontual
8804,634.06,10,20,Nações Shopping,Masculino,Beleza e Bem-estar,5,5,3,13,VIP
8839,229.97,1,26,Norte Shopping,Masculino,Moda,2,1,1,4,Pontual
8859,43.0,1,9,Continente Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
8892,1020.9,2,20,Balneário Shopping,Feminino,Livrarias,5,2,4,11,Premium
8920,243.58,5,10,Nações Shopping,Feminino,Gastronomia,5,4,1,10,Premium
8935,319.69,3,24,Continente Shopping,Feminino,Moda,3,3,2,8,Potencial
8962,504.04,6,15,Continente Shopping,Feminino,Gastronomia,5,5,3,13,VIP
8985,125.0,1,27,Neumarkt Shopping,Feminino,Presentes e Acessórios,2,1,1,4,Pontual
9000,845.22,4,6,Neumarkt Shopping,Feminino,Moda,5,4,4,13,VIP
9032,174.98000000000002,3,29,Norte Shopping,Feminino,Casa e Decoração,1,3,1,5,Pontual
9103,399.6,1,30,Continente Shopping,Feminino,Moda,1,1,2,4,Pontual
9129,151.9,4,6,Continente Shopping,Masculino,Gastronomia,5,4,1,10,Premium
9145,431.18,3,21,Norte Shopping,Feminino,Casa e Decoração,4,3,2,9,Potencial
9156,1477.1299999999999,5,21,Continente Shopping,Feminino,Livrarias,4,4,4,12,Premium
9312,12.0,1,23,Nações Shopping,Masculino,Não informado,3,1,1,5,Pontual
9352,1234.56,5,7,Balneário Shopping,Feminino,Moda,5,4,4,13,VIP
9424,193.99,2,29,Continente Shopping,Feminino,Gastronomia,1,2,1,4,Pontual
9434,117.88999999999999,2,29,Continente Shopping,Masculino,Gastronomia,1,2,1,4,Pontual
9497,842.9,2,21,Neumarkt Shopping,Feminino,Gastronomia,4,2,4,10,Premium
9547,1017.22,3,21,Neumarkt Shopping,Feminino,Papelaria,4,3,4,11,Premium
9550,361.56,5,20,Garten Shopping,Masculino,Gastronomia,5,4,2,11,Premium
9686,26.0,1,28,Nações Shopping,Masculino,Não informado,1,1,1,3,Pontual
9807,442.78000000000003,2,26,Balneário Shopping,Masculino,Infantil,2,2,2,6,Pontual
9853,2318.95,2,20,Neumarkt Shopping,Feminino,Calçados,5,2,5,12,Premium
10059,1169.99,8,14,Balneário Shopping,Feminino,Gastronomia,5,5,4,14,VIP
10061,325.02,4,6,Neumarkt Shopping,Masculino,Gastronomia,5,4,2,11,Premium
10083,49.9,1,25,Continente Shopping,Masculino,Moda,3,1,1,5,Pontual
10139,242.0,2,21,Balneário Shopping,Feminino,Gastronomia,4,2,1,7,Potencial
10196,41.0,2,6,Nações Shopping,Masculino,Gastronomia,5,2,1,8,Potencial
10242,263.8,4,5,Garten Shopping,Masculino,Livrarias,5,4,2,11,Premium
10378,362.5,1,23,Neumarkt Shopping,Masculino,Beleza e Bem-estar,3,1,2,6,Pontual
10618,341.82,6,6,Continente Shopping,Feminino,Gastronomia,5,5,2,12,Premium
10853,35.0,1,24,Balneário Shopping,Feminino,Serviços,3,1,1,5,Pontual
10858,1527.6100000000001,6,5,Neumarkt Shopping,Feminino,Calçados,5,5,4,14,VIP
10870,18.0,1,21,Norte Shopping,Feminino,Não informado,4,1,1,6,Pontual
10932,473.69,3,7,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,3,2,10,Premium
10974,407.78000000000003,3,29,Neumarkt Shopping,Feminino,Eletrodomésticos,1,3,2,6,Pontual
10994,386.88,6,20,Balneário Shopping,Masculino,Gastronomia,5,5,2,12,Premium
11050,22.0,1,29,Neumarkt Shopping,Feminino,Serviços,1,1,1,3,Pontual
11138,588.1600000000001,2,21,Balneário Shopping,Masculino,Eletrodomésticos,4,2,3,9,Potencial
11179,450.98,2,29,Neumarkt Shopping,Feminino,Infantil,1,2,2,5,Pontual
11256,1783.08,9,21,Neumarkt Shopping,Feminino,Gastronomia,4,5,5,14,VIP
11272,454.89,4,29,Norte Shopping,Masculino,Supermercado,1,4,2,7,Potencial
11479,953.57,4,6,Balneário Shopping,Feminino,Moda,5,4,4,13,VIP
11494,722.28,2,29,Neumarkt Shopping,Feminino,Casa e Decoração,1,2,3,6,Pontual
11528,31.0,1,14,Continente Shopping,Masculino,Serviços,5,1,1,7,Potencial
11531,346.31,2,25,Norte Shopping,Feminino,Beleza e Bem-estar,3,2,2,7,Potencial
11563,2970.87,24,20,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
11579,199.86,1,20,Continente Shopping,Feminino,Moda,5,1,1,7,Potencial
11593,859.44,7,26,Norte Shopping,Masculino,Lazer,2,5,4,11,Premium
11611,309.70000000000005,2,21,Neumarkt Shopping,Feminino,Eletrônicos,4,2,2,8,Potencial
11687,1912.0,1,20,Balneário Shopping,Masculino,Joalheria,5,1,5,11,Premium
11725,535.96,3,20,Balneário Shopping,Masculino,Esportes,5,3,3,11,Premium
11727,79.97999999999999,2,23,Continente Shopping,Feminino,Gastronomia,3,2,1,6,Pontual
11750,5191.08,24,6,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
11803,1041.2,23,22,Continente Shopping,Feminino,Gastronomia,4,5,4,13,VIP
11812,599.98,1,21,Continente Shopping,Masculino,Esportes,4,1,3,8,Potencial
11837,95.84,2,13,Continente Shopping,Feminino,Moda,5,2,1,8,Potencial
11840,290.69,7,10,Continente Shopping,Feminino,Gastronomia,5,5,2,12,Premium
11871,5281.11,4,21,Neumarkt Shopping,Masculino,Eletrônicos,4,4,5,13,VIP
11914,399.79999999999995,2,27,Continente Shopping,Feminino,Moda,2,2,2,6,Pontual
11947,2935.3,3,21,Balneário Shopping,Feminino,Gastronomia,4,3,5,12,Premium
11971,215.36,3,24,Norte Shopping,Masculino,Gastronomia,3,3,1,7,Potencial
12023,1.0,1,11,Balneário Shopping,Masculino,Moda,5,1,1,7,Potencial
12083,2024.5,4,19,Nações Shopping,Feminino,Joalheria,5,4,5,14,VIP
12106,835.03,6,23,Nações Shopping,Feminino,Moda,3,5,4,12,Premium
12108,48.0,1,6,Continente Shopping,Feminino,Papelaria,5,1,1,7,Potencial
12153,329.89,1,21,Neumarkt Shopping,Feminino,Casa e Decoração,4,1,2,7,Potencial
12188,155.97,3,13,Norte Shopping,Feminino,Gastronomia,5,3,1,9,Potencial
12205,472.07000000000005,2,26,Norte Shopping,Feminino,Calçados,2,2,2,6,Pontual
12351,1598.0,1,24,Balneário Shopping,Feminino,Moda,3,1,5,9,Potencial
12378,22.0,1,20,Norte Shopping,Feminino,Não informado,5,1,1,7,Potencial
12387,455.58000000000004,3,16,Continente Shopping,Feminino,Moda,5,3,2,10,Premium
12422,3105.11,24,28,Garten Shopping,Feminino,Moda,1,5,5,11,Premium
12491,879.8,1,25,Garten Shopping,Feminino,Calçados,3,1,4,8,Potencial
12508,255.85000000000002,3,25,Continente Shopping,Feminino,Gastronomia,3,3,1,7,Potencial
12516,242.0,2,21,Continente Shopping,Feminino,Gastronomia,4,2,1,7,Potencial
12598,703.99,3,21,Continente Shopping,Feminino,Livrarias,4,3,3,10,Premium
12621,15.0,1,24,Nações Shopping,Feminino,Não informado,3,1,1,5,Pontual
12628,259.0,1,10,Garten Shopping,Feminino,Calçados,5,1,1,7,Potencial
12681,348.69,6,10,Neumarkt Shopping,Feminino,Gastronomia,5,5,2,12,Premium
12759,364.72,2,21,Continente Shopping,Feminino,Moda,4,2,2,8,Potencial
12810,27.9,1,18,Nações Shopping,Masculino,Gastronomia,5,1,1,7,Potencial
12815,2149.88,1,22,Balneário Shopping,Feminino,Esportes,4,1,5,10,Premium
